{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.6, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': 1.614, 'yaw': 0.01, 'datetime': '2018-12-18 17:41:42.734104', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.12, 'flw0': 0.2, 'time': 1.26, 'compass': 99.79, 'pitch': -0.96, 'roll': 1.55}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.56, 'state': 'normal', 'rot1': 98, 'rot0': 101, 'rot3': 0, 'rot2': 0, 'depth': -0.903, 'yaw': 60.36, 'datetime': '2018-12-18 17:42:09.982202', 'mgs': 0, 'flw2': 2.44, 'flw1': 0.09, 'flw0': 3.11, 'time': 28.47, 'compass': 160.14, 'pitch': 3.68, 'roll': 0.87}
{'lipoC2': 0.01, 'temp': 0.0, 'lipoC3S3': 12.29, 'state': 'normal', 'rot1': 100, 'rot0': 104, 'rot3': 0, 'rot2': 0, 'depth': 0.317, 'yaw': 58.86, 'datetime': '2018-12-18 17:42:10.192200', 'mgs': 0, 'flw2': 2.92, 'flw1': 0.32, 'flw0': 3.14, 'time': 28.67, 'compass': 158.63, 'pitch': 3.66, 'roll': 0.97}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.59, 'state': 'normal', 'rot1': 103, 'rot0': 107, 'rot3': 0, 'rot2': 0, 'depth': 2.148, 'yaw': 57.26, 'datetime': '2018-12-18 17:42:10.402818', 'mgs': 0, 'flw2': 2.59, 'flw1': 0.23, 'flw0': 3.0, 'time': 28.88, 'compass': 157.04, 'pitch': 3.63, 'roll': 1.07}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.39, 'state': 'normal', 'rot1': 105, 'rot0': 109, 'rot3': 0, 'rot2': 0, 'depth': 0.546, 'yaw': 55.69, 'datetime': '2018-12-18 17:42:10.612141', 'mgs': 0, 'flw2': 2.76, 'flw1': 0.0, 'flw0': 3.0, 'time': 29.09, 'compass': 155.47, 'pitch': 3.61, 'roll': 1.17}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.25, 'state': 'normal', 'rot1': 107, 'rot0': 112, 'rot3': 0, 'rot2': 0, 'depth': -0.293, 'yaw': 54.15, 'datetime': '2018-12-18 17:42:10.821552', 'mgs': 0, 'flw2': 2.73, 'flw1': 0.0, 'flw0': 3.1, 'time': 29.3, 'compass': 153.93, 'pitch': 3.61, 'roll': 1.26}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.45, 'state': 'normal', 'rot1': 110, 'rot0': 114, 'rot3': 0, 'rot2': 0, 'depth': 1.538, 'yaw': 52.45, 'datetime': '2018-12-18 17:42:11.029692', 'mgs': 0, 'flw2': 2.83, 'flw1': 0.5, 'flw0': 2.87, 'time': 29.51, 'compass': 152.23, 'pitch': 3.53, 'roll': 1.37}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.55, 'state': 'normal', 'rot1': 112, 'rot0': 117, 'rot3': 0, 'rot2': 0, 'depth': 0.623, 'yaw': 50.87, 'datetime': '2018-12-18 17:42:11.239263', 'mgs': 0, 'flw2': 2.82, 'flw1': 0.35, 'flw0': 2.84, 'time': 29.72, 'compass': 150.65, 'pitch': 3.53, 'roll': 1.5}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 114, 'rot0': 119, 'rot3': 0, 'rot2': 0, 'depth': 1.309, 'yaw': 49.4, 'datetime': '2018-12-18 17:42:11.450406', 'mgs': 0, 'flw2': 2.5, 'flw1': 0.23, 'flw0': 2.99, 'time': 29.93, 'compass': 149.18, 'pitch': 3.8, 'roll': 1.6}
{'lipoC2': 0.05, 'temp': 0.0, 'lipoC3S3': 12.19, 'state': 'normal', 'rot1': 117, 'rot0': 121, 'rot3': 0, 'rot2': 0, 'depth': 1.462, 'yaw': 47.87, 'datetime': '2018-12-18 17:42:11.661426', 'mgs': 0, 'flw2': 2.47, 'flw1': 0.15, 'flw0': 3.14, 'time': 30.14, 'compass': 147.64, 'pitch': 4.14, 'roll': 1.54}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.45, 'state': 'normal', 'rot1': 119, 'rot0': 124, 'rot3': 0, 'rot2': 0, 'depth': 1.157, 'yaw': 46.42, 'datetime': '2018-12-18 17:42:11.875048', 'mgs': 0, 'flw2': 2.82, 'flw1': 0.53, 'flw0': 3.02, 'time': 30.35, 'compass': 146.2, 'pitch': 4.23, 'roll': 1.45}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.45, 'state': 'normal', 'rot1': 121, 'rot0': 126, 'rot3': 0, 'rot2': 0, 'depth': 1.004, 'yaw': 45.08, 'datetime': '2018-12-18 17:42:12.081524', 'mgs': 0, 'flw2': 2.64, 'flw1': 0.5, 'flw0': 3.02, 'time': 30.56, 'compass': 144.86, 'pitch': 4.14, 'roll': 1.4}
{'lipoC2': 0.1, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 124, 'rot0': 128, 'rot3': 0, 'rot2': 0, 'depth': 1.08, 'yaw': 43.81, 'datetime': '2018-12-18 17:42:12.286811', 'mgs': 0, 'flw2': 2.87, 'flw1': 0.03, 'flw0': 2.59, 'time': 30.76, 'compass': 143.58, 'pitch': 4.14, 'roll': 1.4}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.39, 'state': 'normal', 'rot1': 126, 'rot0': 131, 'rot3': 0, 'rot2': 0, 'depth': -0.751, 'yaw': 42.5, 'datetime': '2018-12-18 17:42:12.496336', 'mgs': 0, 'flw2': 2.93, 'flw1': 0.0, 'flw0': 2.95, 'time': 30.97, 'compass': 142.28, 'pitch': 4.36, 'roll': 1.25}
{'lipoC2': 0.01, 'temp': 0.0, 'lipoC3S3': 12.48, 'state': 'normal', 'rot1': 129, 'rot0': 133, 'rot3': 0, 'rot2': 0, 'depth': -1.208, 'yaw': 41.19, 'datetime': '2018-12-18 17:42:12.708740', 'mgs': 0, 'flw2': 2.42, 'flw1': 0.21, 'flw0': 3.15, 'time': 31.18, 'compass': 140.97, 'pitch': 4.57, 'roll': 0.92}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.45, 'state': 'normal', 'rot1': 131, 'rot0': 135, 'rot3': 0, 'rot2': 0, 'depth': 1.08, 'yaw': 39.91, 'datetime': '2018-12-18 17:42:12.916671', 'mgs': 0, 'flw2': 2.87, 'flw1': 0.5, 'flw0': 2.99, 'time': 31.39, 'compass': 139.69, 'pitch': 4.61, 'roll': 0.75}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.38, 'state': 'normal', 'rot1': 133, 'rot0': 138, 'rot3': 0, 'rot2': 0, 'depth': 1.843, 'yaw': 38.68, 'datetime': '2018-12-18 17:42:13.128037', 'mgs': 0, 'flw2': 2.88, 'flw1': 0.41, 'flw0': 2.81, 'time': 31.6, 'compass': 138.46, 'pitch': 4.22, 'roll': 0.82}
{'lipoC2': 0.14, 'temp': 0.0, 'lipoC3S3': 12.23, 'state': 'normal', 'rot1': 136, 'rot0': 140, 'rot3': 0, 'rot2': 0, 'depth': 0.546, 'yaw': 37.48, 'datetime': '2018-12-18 17:42:13.335150', 'mgs': 0, 'flw2': 2.81, 'flw1': 0.0, 'flw0': 3.02, 'time': 31.81, 'compass': 137.26, 'pitch': 3.97, 'roll': 1.02}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 139, 'rot0': 143, 'rot3': 0, 'rot2': 0, 'depth': -0.14, 'yaw': 36.27, 'datetime': '2018-12-18 17:42:13.544293', 'mgs': 0, 'flw2': 2.81, 'flw1': 0.0, 'flw0': 2.98, 'time': 32.02, 'compass': 136.05, 'pitch': 3.99, 'roll': 0.86}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.56, 'state': 'normal', 'rot1': 141, 'rot0': 145, 'rot3': 0, 'rot2': 0, 'depth': 1.92, 'yaw': 34.8, 'datetime': '2018-12-18 17:42:13.751929', 'mgs': 0, 'flw2': 2.95, 'flw1': 0.06, 'flw0': 2.53, 'time': 32.23, 'compass': 134.58, 'pitch': 4.01, 'roll': 0.66}
{'lipoC2': 0.11, 'temp': 0.0, 'lipoC3S3': 12.41, 'state': 'normal', 'rot1': 143, 'rot0': 148, 'rot3': 0, 'rot2': 0, 'depth': -1.514, 'yaw': 33.26, 'datetime': '2018-12-18 17:42:13.965460', 'mgs': 0, 'flw2': 2.91, 'flw1': 0.41, 'flw0': 2.98, 'time': 32.44, 'compass': 133.03, 'pitch': 3.99, 'roll': 0.75}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.34, 'state': 'normal', 'rot1': 146, 'rot0': 150, 'rot3': 0, 'rot2': 0, 'depth': 1.157, 'yaw': 31.71, 'datetime': '2018-12-18 17:42:14.174098', 'mgs': 0, 'flw2': 2.97, 'flw1': 0.0, 'flw0': 3.02, 'time': 32.65, 'compass': 131.49, 'pitch': 3.97, 'roll': 1.02}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.26, 'state': 'normal', 'rot1': 148, 'rot0': 152, 'rot3': 0, 'rot2': 0, 'depth': -0.293, 'yaw': 30.15, 'datetime': '2018-12-18 17:42:14.383540', 'mgs': 0, 'flw2': 2.75, 'flw1': 0.0, 'flw0': 3.02, 'time': 32.86, 'compass': 129.93, 'pitch': 3.94, 'roll': 1.12}
{'lipoC2': 0.03, 'temp': 0.0, 'lipoC3S3': 12.46, 'state': 'normal', 'rot1': 150, 'rot0': 155, 'rot3': 0, 'rot2': 0, 'depth': -0.98, 'yaw': 28.5, 'datetime': '2018-12-18 17:42:14.593506', 'mgs': 0, 'flw2': 2.69, 'flw1': 0.5, 'flw0': 2.88, 'time': 33.06, 'compass': 128.28, 'pitch': 3.99, 'roll': 0.94}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.56, 'state': 'normal', 'rot1': 152, 'rot0': 157, 'rot3': 0, 'rot2': 0, 'depth': 1.92, 'yaw': 26.81, 'datetime': '2018-12-18 17:42:14.802311', 'mgs': 0, 'flw2': 2.75, 'flw1': 0.0, 'flw0': 3.1, 'time': 33.27, 'compass': 126.59, 'pitch': 4.28, 'roll': 0.69}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.37, 'state': 'normal', 'rot1': 155, 'rot0': 159, 'rot3': 0, 'rot2': 0, 'depth': -1.514, 'yaw': 25.14, 'datetime': '2018-12-18 17:42:15.012025', 'mgs': 0, 'flw2': 2.77, 'flw1': 0.0, 'flw0': 2.98, 'time': 33.48, 'compass': 124.92, 'pitch': 4.55, 'roll': 0.63}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 157, 'rot0': 162, 'rot3': 0, 'rot2': 0, 'depth': -0.14, 'yaw': 23.37, 'datetime': '2018-12-18 17:42:15.219057', 'mgs': 0, 'flw2': 2.88, 'flw1': 0.0, 'flw0': 2.92, 'time': 33.69, 'compass': 123.14, 'pitch': 4.58, 'roll': 0.6}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.39, 'state': 'normal', 'rot1': 160, 'rot0': 164, 'rot3': 0, 'rot2': 0, 'depth': 1.843, 'yaw': 21.55, 'datetime': '2018-12-18 17:42:15.427663', 'mgs': 0, 'flw2': 2.89, 'flw1': 0.0, 'flw0': 3.03, 'time': 33.9, 'compass': 121.33, 'pitch': 4.5, 'roll': 0.64}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.45, 'state': 'normal', 'rot1': 162, 'rot0': 166, 'rot3': 0, 'rot2': 0, 'depth': 1.233, 'yaw': 19.85, 'datetime': '2018-12-18 17:42:15.640535', 'mgs': 0, 'flw2': 2.81, 'flw1': 0.5, 'flw0': 3.03, 'time': 34.11, 'compass': 119.62, 'pitch': 4.4, 'roll': 0.76}
{'lipoC2': 0.02, 'temp': 0.0, 'lipoC3S3': 12.23, 'state': 'normal', 'rot1': 164, 'rot0': 169, 'rot3': 0, 'rot2': 0, 'depth': 1.538, 'yaw': 18.06, 'datetime': '2018-12-18 17:42:15.847543', 'mgs': 0, 'flw2': 2.6, 'flw1': 0.41, 'flw0': 2.91, 'time': 34.32, 'compass': 117.84, 'pitch': 4.29, 'roll': 0.86}
{'lipoC2': 0.11, 'temp': 0.0, 'lipoC3S3': 12.41, 'state': 'normal', 'rot1': 167, 'rot0': 171, 'rot3': 0, 'rot2': 0, 'depth': -1.743, 'yaw': 16.23, 'datetime': '2018-12-18 17:42:16.060947', 'mgs': 0, 'flw2': 2.78, 'flw1': 0.47, 'flw0': 2.94, 'time': 34.53, 'compass': 116.01, 'pitch': 4.13, 'roll': 0.91}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.37, 'state': 'normal', 'rot1': 169, 'rot0': 174, 'rot3': 0, 'rot2': 0, 'depth': 1.92, 'yaw': 14.13, 'datetime': '2018-12-18 17:42:16.268712', 'mgs': 0, 'flw2': 2.97, 'flw1': 0.38, 'flw0': 2.77, 'time': 34.74, 'compass': 113.91, 'pitch': 4.01, 'roll': 1.05}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.59, 'state': 'normal', 'rot1': 171, 'rot0': 176, 'rot3': 0, 'rot2': 0, 'depth': 1.767, 'yaw': 12.14, 'datetime': '2018-12-18 17:42:16.473581', 'mgs': 0, 'flw2': 2.54, 'flw1': 0.09, 'flw0': 3.15, 'time': 34.95, 'compass': 111.92, 'pitch': 4.01, 'roll': 1.14}
{'lipoC2': 0.05, 'temp': 0.0, 'lipoC3S3': 12.19, 'state': 'normal', 'rot1': 173, 'rot0': 178, 'rot3': 0, 'rot2': 0, 'depth': 1.614, 'yaw': 10.29, 'datetime': '2018-12-18 17:42:16.683512', 'mgs': 0, 'flw2': 2.75, 'flw1': 0.0, 'flw0': 3.15, 'time': 35.15, 'compass': 110.07, 'pitch': 3.99, 'roll': 1.0}
{'lipoC2': 0.01, 'temp': 0.0, 'lipoC3S3': 12.25, 'state': 'normal', 'rot1': 177, 'rot0': 181, 'rot3': 0, 'rot2': 0, 'depth': 1.767, 'yaw': 8.57, 'datetime': '2018-12-18 17:42:16.895231', 'mgs': 0, 'flw2': 2.43, 'flw1': 0.21, 'flw0': 3.09, 'time': 35.36, 'compass': 108.35, 'pitch': 3.98, 'roll': 0.95}
{'lipoC2': 0.04, 'temp': 0.0, 'lipoC3S3': 12.21, 'state': 'normal', 'rot1': 179, 'rot0': 183, 'rot3': 0, 'rot2': 0, 'depth': 1.614, 'yaw': 6.79, 'datetime': '2018-12-18 17:42:17.111211', 'mgs': 0, 'flw2': 2.51, 'flw1': 0.21, 'flw0': 3.27, 'time': 35.57, 'compass': 106.57, 'pitch': 4.02, 'roll': 0.75}
{'lipoC2': 0.1, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 181, 'rot0': 185, 'rot3': 0, 'rot2': 0, 'depth': -1.59, 'yaw': 5.0, 'datetime': '2018-12-18 17:42:17.317354', 'mgs': 0, 'flw2': 2.88, 'flw1': 0.0, 'flw0': 2.97, 'time': 35.78, 'compass': 104.78, 'pitch': 4.26, 'roll': 0.55}
{'lipoC2': 0.1, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 184, 'rot0': 188, 'rot3': 0, 'rot2': 0, 'depth': -1.59, 'yaw': 3.23, 'datetime': '2018-12-18 17:42:17.525355', 'mgs': 0, 'flw2': 2.93, 'flw1': 0.0, 'flw0': 1.92, 'time': 35.99, 'compass': 103.01, 'pitch': 4.26, 'roll': 0.57}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.38, 'state': 'normal', 'rot1': 185, 'rot0': 190, 'rot3': 0, 'rot2': 0, 'depth': -1.59, 'yaw': 2.07, 'datetime': '2018-12-18 17:42:17.729757', 'mgs': 0, 'flw2': 2.89, 'flw1': 0.0, 'flw0': 0.4, 'time': 36.2, 'compass': 101.84, 'pitch': 3.77, 'roll': 0.81}
{'lipoC2': 0.08, 'temp': 0.0, 'lipoC3S3': 12.43, 'state': 'normal', 'rot1': 186, 'rot0': 192, 'rot3': 0, 'rot2': 0, 'depth': 1.92, 'yaw': 2.73, 'datetime': '2018-12-18 17:42:17.945818', 'mgs': 0, 'flw2': 2.8, 'flw1': 0.41, 'flw0': 0.52, 'time': 36.41, 'compass': 102.51, 'pitch': 2.71, 'roll': 1.36}
{'lipoC2': 0.11, 'temp': 0.0, 'lipoC3S3': 12.39, 'state': 'normal', 'rot1': 188, 'rot0': 195, 'rot3': 0, 'rot2': 0, 'depth': 1.92, 'yaw': 4.5, 'datetime': '2018-12-18 17:42:18.150981', 'mgs': 0, 'flw2': 2.86, 'flw1': 0.29, 'flw0': 0.74, 'time': 36.62, 'compass': 104.27, 'pitch': 2.27, 'roll': 1.93}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.59, 'state': 'normal', 'rot1': 189, 'rot0': 198, 'rot3': 0, 'rot2': 0, 'depth': 1.767, 'yaw': 6.73, 'datetime': '2018-12-18 17:42:18.363318', 'mgs': 0, 'flw2': 2.61, 'flw1': 0.0, 'flw0': 3.22, 'time': 36.83, 'compass': 106.51, 'pitch': 2.58, 'roll': 2.35}
{'lipoC2': 0.05, 'temp': 0.0, 'lipoC3S3': 12.21, 'state': 'normal', 'rot1': 191, 'rot0': 200, 'rot3': 0, 'rot2': 0, 'depth': 1.385, 'yaw': 7.86, 'datetime': '2018-12-18 17:42:18.570354', 'mgs': 0, 'flw2': 2.91, 'flw1': 0.0, 'flw0': 2.75, 'time': 37.04, 'compass': 107.63, 'pitch': 3.35, 'roll': 2.54}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.55, 'state': 'normal', 'rot1': 194, 'rot0': 202, 'rot3': 0, 'rot2': 0, 'depth': 2.454, 'yaw': 7.61, 'datetime': '2018-12-18 17:42:18.774555', 'mgs': 0, 'flw2': 2.84, 'flw1': 0.62, 'flw0': 2.95, 'time': 37.24, 'compass': 107.38, 'pitch': 3.71, 'roll': 2.5}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.17, 'state': 'normal', 'rot1': 197, 'rot0': 205, 'rot3': 0, 'rot2': 0, 'depth': 0.851, 'yaw': 6.54, 'datetime': '2018-12-18 17:42:18.982615', 'mgs': 0, 'flw2': 2.72, 'flw1': 0.0, 'flw0': 3.21, 'time': 37.45, 'compass': 106.32, 'pitch': 3.66, 'roll': 2.23}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.22, 'state': 'normal', 'rot1': 200, 'rot0': 207, 'rot3': 0, 'rot2': 0, 'depth': -0.598, 'yaw': 5.26, 'datetime': '2018-12-18 17:42:19.194465', 'mgs': 0, 'flw2': 2.93, 'flw1': 0.29, 'flw0': 1.28, 'time': 37.66, 'compass': 105.04, 'pitch': 3.52, 'roll': 1.78}
{'lipoC2': 0.08, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 201, 'rot0': 210, 'rot3': 0, 'rot2': 0, 'depth': 0.851, 'yaw': 4.79, 'datetime': '2018-12-18 17:42:19.405851', 'mgs': 0, 'flw2': 3.13, 'flw1': 0.0, 'flw0': 1.32, 'time': 37.87, 'compass': 104.57, 'pitch': 3.04, 'roll': 1.32}
{'lipoC2': 0.14, 'temp': 0.0, 'lipoC3S3': 12.19, 'state': 'normal', 'rot1': 203, 'rot0': 212, 'rot3': 0, 'rot2': 0, 'depth': 1.233, 'yaw': 5.12, 'datetime': '2018-12-18 17:42:19.616238', 'mgs': 0, 'flw2': 2.67, 'flw1': 0.0, 'flw0': 1.33, 'time': 38.08, 'compass': 104.9, 'pitch': 2.79, 'roll': 1.27}
{'lipoC2': 0.08, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 205, 'rot0': 214, 'rot3': 0, 'rot2': 0, 'depth': 0.623, 'yaw': 6.36, 'datetime': '2018-12-18 17:42:19.824387', 'mgs': 0, 'flw2': 2.98, 'flw1': 0.0, 'flw0': 0.72, 'time': 38.29, 'compass': 106.13, 'pitch': 2.9, 'roll': 1.69}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.48, 'state': 'normal', 'rot1': 206, 'rot0': 217, 'rot3': 0, 'rot2': 0, 'depth': -1.743, 'yaw': 8.27, 'datetime': '2018-12-18 17:42:20.033945', 'mgs': 0, 'flw2': 2.47, 'flw1': 0.26, 'flw0': 1.26, 'time': 38.5, 'compass': 108.05, 'pitch': 3.11, 'roll': 2.33}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.41, 'state': 'normal', 'rot1': 208, 'rot0': 219, 'rot3': 0, 'rot2': 0, 'depth': 0.241, 'yaw': 10.64, 'datetime': '2018-12-18 17:42:20.242273', 'mgs': 0, 'flw2': 2.76, 'flw1': 0.44, 'flw0': 1.0, 'time': 38.71, 'compass': 110.42, 'pitch': 3.21, 'roll': 2.95}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.37, 'state': 'normal', 'rot1': 209, 'rot0': 222, 'rot3': 0, 'rot2': 0, 'depth': 0.241, 'yaw': 13.5, 'datetime': '2018-12-18 17:42:20.451533', 'mgs': 0, 'flw2': 2.71, 'flw1': 0.0, 'flw0': 1.33, 'time': 38.92, 'compass': 113.28, 'pitch': 3.35, 'roll': 3.35}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.5, 'state': 'normal', 'rot1': 211, 'rot0': 224, 'rot3': 0, 'rot2': 0, 'depth': 1.462, 'yaw': 16.91, 'datetime': '2018-12-18 17:42:20.661570', 'mgs': 0, 'flw2': 2.87, 'flw1': 0.0, 'flw0': 2.15, 'time': 39.13, 'compass': 116.69, 'pitch': 3.42, 'roll': 3.64}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 213, 'rot0': 227, 'rot3': 0, 'rot2': 0, 'depth': 0.699, 'yaw': 20.12, 'datetime': '2018-12-18 17:42:20.873554', 'mgs': 0, 'flw2': 2.61, 'flw1': 0.41, 'flw0': 2.37, 'time': 39.33, 'compass': 119.89, 'pitch': 3.69, 'roll': 3.9}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 215, 'rot0': 229, 'rot3': 0, 'rot2': 0, 'depth': 1.538, 'yaw': 22.86, 'datetime': '2018-12-18 17:42:21.079996', 'mgs': 0, 'flw2': 2.66, 'flw1': 0.44, 'flw0': 2.31, 'time': 39.54, 'compass': 122.63, 'pitch': 3.91, 'roll': 4.12}
{'lipoC2': 0.05, 'temp': 0.0, 'lipoC3S3': 12.21, 'state': 'normal', 'rot1': 218, 'rot0': 231, 'rot3': 0, 'rot2': 0, 'depth': 0.394, 'yaw': 25.18, 'datetime': '2018-12-18 17:42:21.289360', 'mgs': 0, 'flw2': 2.87, 'flw1': 0.0, 'flw0': 2.05, 'time': 39.75, 'compass': 124.96, 'pitch': 3.68, 'roll': 4.43}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 220, 'rot0': 234, 'rot3': 0, 'rot2': 0, 'depth': 1.309, 'yaw': 27.48, 'datetime': '2018-12-18 17:42:21.500099', 'mgs': 0, 'flw2': 2.48, 'flw1': 0.29, 'flw0': 2.34, 'time': 39.96, 'compass': 127.26, 'pitch': 3.28, 'roll': 4.72}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 222, 'rot0': 236, 'rot3': 0, 'rot2': 0, 'depth': 1.996, 'yaw': 29.62, 'datetime': '2018-12-18 17:42:21.709037', 'mgs': 0, 'flw2': 2.86, 'flw1': 0.0, 'flw0': 2.58, 'time': 40.17, 'compass': 129.4, 'pitch': 2.98, 'roll': 4.75}
{'lipoC2': 0.1, 'temp': 0.0, 'lipoC3S3': 12.17, 'state': 'normal', 'rot1': 224, 'rot0': 238, 'rot3': 0, 'rot2': 0, 'depth': 1.691, 'yaw': 31.44, 'datetime': '2018-12-18 17:42:21.921083', 'mgs': 0, 'flw2': 2.84, 'flw1': 0.0, 'flw0': 2.93, 'time': 40.38, 'compass': 131.22, 'pitch': 2.97, 'roll': 4.56}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.43, 'state': 'normal', 'rot1': 227, 'rot0': 241, 'rot3': 0, 'rot2': 0, 'depth': -0.14, 'yaw': 32.87, 'datetime': '2018-12-18 17:42:22.131276', 'mgs': 0, 'flw2': 2.56, 'flw1': 0.44, 'flw0': 2.91, 'time': 40.59, 'compass': 132.65, 'pitch': 3.41, 'roll': 4.48}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.19, 'state': 'normal', 'rot1': 229, 'rot0': 243, 'rot3': 0, 'rot2': 0, 'depth': 0.851, 'yaw': 33.98, 'datetime': '2018-12-18 17:42:22.340997', 'mgs': 0, 'flw2': 2.75, 'flw1': 0.0, 'flw0': 3.06, 'time': 40.8, 'compass': 133.75, 'pitch': 3.93, 'roll': 4.6}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 232, 'rot0': 246, 'rot3': 0, 'rot2': 0, 'depth': 1.157, 'yaw': 34.94, 'datetime': '2018-12-18 17:42:22.545491', 'mgs': 0, 'flw2': 2.43, 'flw1': 0.44, 'flw0': 2.89, 'time': 41.01, 'compass': 134.72, 'pitch': 4.13, 'roll': 4.61}
{'lipoC2': 0.1, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 234, 'rot0': 248, 'rot3': 0, 'rot2': 0, 'depth': 1.843, 'yaw': 35.87, 'datetime': '2018-12-18 17:42:22.757778', 'mgs': 0, 'flw2': 2.97, 'flw1': 0.0, 'flw0': 2.67, 'time': 41.22, 'compass': 135.65, 'pitch': 4.18, 'roll': 4.45}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 236, 'rot0': 251, 'rot3': 0, 'rot2': 0, 'depth': 0.699, 'yaw': 36.65, 'datetime': '2018-12-18 17:42:22.965524', 'mgs': 0, 'flw2': 2.75, 'flw1': 0.5, 'flw0': 2.84, 'time': 41.42, 'compass': 136.42, 'pitch': 4.24, 'roll': 4.28}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.54, 'state': 'normal', 'rot1': 239, 'rot0': 253, 'rot3': 0, 'rot2': 0, 'depth': 1.691, 'yaw': 37.36, 'datetime': '2018-12-18 17:42:23.174837', 'mgs': 0, 'flw2': 2.86, 'flw1': 0.0, 'flw0': 2.64, 'time': 41.63, 'compass': 137.14, 'pitch': 4.28, 'roll': 4.12}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 241, 'rot0': 256, 'rot3': 0, 'rot2': 0, 'depth': 0.012, 'yaw': 37.98, 'datetime': '2018-12-18 17:42:23.384341', 'mgs': 0, 'flw2': 2.84, 'flw1': 0.32, 'flw0': 2.72, 'time': 41.84, 'compass': 137.76, 'pitch': 4.26, 'roll': 4.14}
