{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.26, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': 1.767, 'yaw': 0.0, 'datetime': '2018-12-12 11:23:38.992634', 'mgs': 0, 'flw2': 0.31, 'flw1': 0.23, 'flw0': 0.1, 'time': 1.26, 'compass': 41.44, 'pitch': -1.71, 'roll': 1.75}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.89, 'state': 'normal', 'rot1': 53, 'rot0': 43, 'rot3': 36, 'rot2': 40, 'depth': 0.165, 'yaw': -16.27, 'datetime': '2018-12-12 11:23:52.716779', 'mgs': 0, 'flw2': 0.27, 'flw1': 1.67, 'flw0': 0.05, 'time': 14.96, 'compass': 25.17, 'pitch': 1.86, 'roll': 7.36}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 11.93, 'state': 'normal', 'rot1': 53, 'rot0': 43, 'rot3': 36, 'rot2': 41, 'depth': 0.089, 'yaw': -16.8, 'datetime': '2018-12-12 11:23:52.927458', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.72, 'flw0': 0.0, 'time': 15.16, 'compass': 24.64, 'pitch': 1.94, 'roll': 7.45}
{'lipoC2': 7.78, 'temp': 0.0, 'lipoC3S3': 12.13, 'state': 'normal', 'rot1': 53, 'rot0': 43, 'rot3': 37, 'rot2': 42, 'depth': -0.369, 'yaw': -17.25, 'datetime': '2018-12-12 11:23:53.136782', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.41, 'flw0': 0.09, 'time': 15.37, 'compass': 24.19, 'pitch': 1.57, 'roll': 7.33}
{'lipoC2': 7.86, 'temp': 0.0, 'lipoC3S3': 11.81, 'state': 'normal', 'rot1': 53, 'rot0': 43, 'rot3': 38, 'rot2': 43, 'depth': 1.385, 'yaw': -17.55, 'datetime': '2018-12-12 11:23:53.347667', 'mgs': 0, 'flw2': 0.21, 'flw1': 1.7, 'flw0': 0.2, 'time': 15.59, 'compass': 23.89, 'pitch': 0.96, 'roll': 7.62}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 12.05, 'state': 'normal', 'rot1': 53, 'rot0': 43, 'rot3': 38, 'rot2': 43, 'depth': 2.682, 'yaw': -17.87, 'datetime': '2018-12-12 11:23:53.556338', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.29, 'flw0': 0.0, 'time': 15.8, 'compass': 23.57, 'pitch': 0.87, 'roll': 8.22}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.92, 'state': 'normal', 'rot1': 53, 'rot0': 43, 'rot3': 39, 'rot2': 44, 'depth': 2.301, 'yaw': -18.24, 'datetime': '2018-12-12 11:23:53.768976', 'mgs': 0, 'flw2': 0.16, 'flw1': 1.85, 'flw0': 0.23, 'time': 16.01, 'compass': 23.21, 'pitch': 1.12, 'roll': 8.6}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.9, 'state': 'normal', 'rot1': 53, 'rot0': 43, 'rot3': 40, 'rot2': 45, 'depth': 2.53, 'yaw': -18.61, 'datetime': '2018-12-12 11:23:53.977088', 'mgs': 0, 'flw2': 0.1, 'flw1': 1.49, 'flw0': 0.33, 'time': 16.22, 'compass': 22.83, 'pitch': 1.02, 'roll': 8.64}
{'lipoC2': 7.94, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 53, 'rot0': 45, 'rot3': 40, 'rot2': 46, 'depth': 1.08, 'yaw': -18.02, 'datetime': '2018-12-12 11:23:54.187734', 'mgs': 0, 'flw2': 4.71, 'flw1': 1.76, 'flw0': 0.44, 'time': 16.42, 'compass': 23.42, 'pitch': 1.48, 'roll': 8.73}
{'lipoC2': 7.88, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 55, 'rot0': 48, 'rot3': 41, 'rot2': 47, 'depth': 0.928, 'yaw': -14.8, 'datetime': '2018-12-12 11:23:54.396608', 'mgs': 0, 'flw2': 3.64, 'flw1': 1.67, 'flw0': 2.53, 'time': 16.63, 'compass': 26.64, 'pitch': 4.39, 'roll': 9.02}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 11.8, 'state': 'normal', 'rot1': 57, 'rot0': 50, 'rot3': 42, 'rot2': 47, 'depth': 0.47, 'yaw': -12.15, 'datetime': '2018-12-12 11:23:54.606002', 'mgs': 0, 'flw2': 1.34, 'flw1': 1.61, 'flw0': 2.67, 'time': 16.84, 'compass': 29.29, 'pitch': 7.77, 'roll': 9.1}
{'lipoC2': 7.9, 'temp': 0.0, 'lipoC3S3': 11.73, 'state': 'normal', 'rot1': 60, 'rot0': 52, 'rot3': 43, 'rot2': 48, 'depth': 1.004, 'yaw': -11.19, 'datetime': '2018-12-12 11:23:54.815790', 'mgs': 0, 'flw2': 0.89, 'flw1': 1.85, 'flw0': 2.72, 'time': 17.05, 'compass': 30.25, 'pitch': 9.92, 'roll': 8.94}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.94, 'state': 'normal', 'rot1': 63, 'rot0': 53, 'rot3': 43, 'rot2': 49, 'depth': 3.674, 'yaw': -12.51, 'datetime': '2018-12-12 11:23:55.028364', 'mgs': 0, 'flw2': 1.18, 'flw1': 1.79, 'flw0': 2.77, 'time': 17.26, 'compass': 28.93, 'pitch': 10.87, 'roll': 9.08}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 11.84, 'state': 'normal', 'rot1': 65, 'rot0': 55, 'rot3': 44, 'rot2': 50, 'depth': 1.996, 'yaw': -15.32, 'datetime': '2018-12-12 11:23:55.236785', 'mgs': 0, 'flw2': 2.76, 'flw1': 2.75, 'flw0': 2.56, 'time': 17.47, 'compass': 26.12, 'pitch': 11.43, 'roll': 9.34}
{'lipoC2': 7.92, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 68, 'rot0': 57, 'rot3': 45, 'rot2': 50, 'depth': 0.546, 'yaw': -17.92, 'datetime': '2018-12-12 11:23:55.448161', 'mgs': 0, 'flw2': 2.92, 'flw1': 1.7, 'flw0': 2.61, 'time': 17.68, 'compass': 23.52, 'pitch': 12.38, 'roll': 9.09}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.08, 'state': 'normal', 'rot1': 71, 'rot0': 60, 'rot3': 45, 'rot2': 51, 'depth': 3.064, 'yaw': -20.06, 'datetime': '2018-12-12 11:23:55.656389', 'mgs': 0, 'flw2': 2.43, 'flw1': 2.43, 'flw0': 2.69, 'time': 17.89, 'compass': 21.38, 'pitch': 12.69, 'roll': 8.54}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.14, 'state': 'normal', 'rot1': 73, 'rot0': 63, 'rot3': 46, 'rot2': 52, 'depth': 2.759, 'yaw': -21.87, 'datetime': '2018-12-12 11:23:55.865826', 'mgs': 0, 'flw2': 2.58, 'flw1': 2.72, 'flw0': 2.73, 'time': 18.1, 'compass': 19.57, 'pitch': 11.55, 'roll': 8.1}
{'lipoC2': 8.07, 'temp': 0.0, 'lipoC3S3': 11.76, 'state': 'normal', 'rot1': 76, 'rot0': 65, 'rot3': 47, 'rot2': 53, 'depth': -0.598, 'yaw': -23.42, 'datetime': '2018-12-12 11:23:56.086895', 'mgs': 0, 'flw2': 2.93, 'flw1': 1.64, 'flw0': 2.5, 'time': 18.31, 'compass': 18.02, 'pitch': 9.64, 'roll': 7.47}
{'lipoC2': 8.01, 'temp': 0.0, 'lipoC3S3': 11.73, 'state': 'normal', 'rot1': 79, 'rot0': 67, 'rot3': 47, 'rot2': 54, 'depth': -0.446, 'yaw': -24.61, 'datetime': '2018-12-12 11:23:56.290310', 'mgs': 0, 'flw2': 3.74, 'flw1': 1.67, 'flw0': 2.55, 'time': 18.52, 'compass': 16.84, 'pitch': 8.47, 'roll': 6.85}
{'lipoC2': 7.78, 'temp': 0.0, 'lipoC3S3': 11.75, 'state': 'normal', 'rot1': 81, 'rot0': 70, 'rot3': 48, 'rot2': 54, 'depth': 0.47, 'yaw': -25.1, 'datetime': '2018-12-12 11:23:56.505593', 'mgs': 0, 'flw2': 3.58, 'flw1': 2.31, 'flw0': 2.56, 'time': 18.73, 'compass': 16.34, 'pitch': 8.95, 'roll': 6.98}
{'lipoC2': 7.85, 'temp': 0.0, 'lipoC3S3': 11.61, 'state': 'normal', 'rot1': 84, 'rot0': 73, 'rot3': 49, 'rot2': 55, 'depth': 0.012, 'yaw': -25.05, 'datetime': '2018-12-12 11:23:56.716089', 'mgs': 0, 'flw2': 3.52, 'flw1': 2.52, 'flw0': 2.56, 'time': 18.94, 'compass': 16.39, 'pitch': 9.61, 'roll': 7.21}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.14, 'state': 'normal', 'rot1': 87, 'rot0': 75, 'rot3': 49, 'rot2': 56, 'depth': 1.691, 'yaw': -25.1, 'datetime': '2018-12-12 11:23:56.923879', 'mgs': 0, 'flw2': 3.54, 'flw1': 2.43, 'flw0': 2.55, 'time': 19.15, 'compass': 16.35, 'pitch': 9.52, 'roll': 6.89}
{'lipoC2': 7.88, 'temp': 0.0, 'lipoC3S3': 11.69, 'state': 'normal', 'rot1': 89, 'rot0': 78, 'rot3': 50, 'rot2': 57, 'depth': 0.165, 'yaw': -25.08, 'datetime': '2018-12-12 11:23:57.130057', 'mgs': 0, 'flw2': 3.85, 'flw1': 1.64, 'flw0': 2.59, 'time': 19.36, 'compass': 16.37, 'pitch': 9.4, 'roll': 6.89}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.05, 'state': 'normal', 'rot1': 92, 'rot0': 81, 'rot3': 51, 'rot2': 57, 'depth': 0.47, 'yaw': -24.67, 'datetime': '2018-12-12 11:23:57.339188', 'mgs': 0, 'flw2': 3.59, 'flw1': 1.41, 'flw0': 2.75, 'time': 19.57, 'compass': 16.77, 'pitch': 8.86, 'roll': 7.38}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.13, 'state': 'normal', 'rot1': 94, 'rot0': 84, 'rot3': 52, 'rot2': 58, 'depth': 1.92, 'yaw': -24.15, 'datetime': '2018-12-12 11:23:57.548422', 'mgs': 0, 'flw2': 3.61, 'flw1': 2.02, 'flw0': 2.49, 'time': 19.78, 'compass': 17.29, 'pitch': 8.28, 'roll': 7.67}
{'lipoC2': 7.96, 'temp': 0.0, 'lipoC3S3': 11.69, 'state': 'normal', 'rot1': 97, 'rot0': 86, 'rot3': 52, 'rot2': 59, 'depth': 0.699, 'yaw': -23.89, 'datetime': '2018-12-12 11:23:57.761731', 'mgs': 0, 'flw2': 3.61, 'flw1': 2.75, 'flw0': 2.64, 'time': 19.99, 'compass': 17.55, 'pitch': 8.59, 'roll': 7.49}
{'lipoC2': 8.06, 'temp': 0.0, 'lipoC3S3': 11.8, 'state': 'normal', 'rot1': 99, 'rot0': 89, 'rot3': 53, 'rot2': 60, 'depth': -0.598, 'yaw': -23.69, 'datetime': '2018-12-12 11:23:57.969673', 'mgs': 0, 'flw2': 3.67, 'flw1': 1.85, 'flw0': 2.69, 'time': 20.2, 'compass': 17.75, 'pitch': 9.47, 'roll': 7.67}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.72, 'state': 'normal', 'rot1': 102, 'rot0': 91, 'rot3': 54, 'rot2': 60, 'depth': 0.089, 'yaw': -23.28, 'datetime': '2018-12-12 11:23:58.178490', 'mgs': 0, 'flw2': 3.93, 'flw1': 1.73, 'flw0': 2.78, 'time': 20.41, 'compass': 18.16, 'pitch': 9.97, 'roll': 8.1}
{'lipoC2': 7.88, 'temp': 0.0, 'lipoC3S3': 11.79, 'state': 'normal', 'rot1': 104, 'rot0': 94, 'rot3': 54, 'rot2': 61, 'depth': 1.157, 'yaw': -22.59, 'datetime': '2018-12-12 11:23:58.389845', 'mgs': 0, 'flw2': 5.3, 'flw1': 2.67, 'flw0': 2.67, 'time': 20.62, 'compass': 18.85, 'pitch': 10.48, 'roll': 8.31}
{'lipoC2': 8.05, 'temp': 0.0, 'lipoC3S3': 11.94, 'state': 'normal', 'rot1': 106, 'rot0': 98, 'rot3': 55, 'rot2': 62, 'depth': 0.699, 'yaw': -21.08, 'datetime': '2018-12-12 11:23:58.601779', 'mgs': 0, 'flw2': 5.69, 'flw1': 1.85, 'flw0': 2.4, 'time': 20.83, 'compass': 20.36, 'pitch': 11.66, 'roll': 8.35}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.13, 'state': 'normal', 'rot1': 109, 'rot0': 101, 'rot3': 56, 'rot2': 63, 'depth': 0.623, 'yaw': -18.77, 'datetime': '2018-12-12 11:23:58.814131', 'mgs': 0, 'flw2': 5.48, 'flw1': 2.67, 'flw0': 2.67, 'time': 21.04, 'compass': 22.67, 'pitch': 13.03, 'roll': 8.47}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.12, 'state': 'normal', 'rot1': 111, 'rot0': 104, 'rot3': 57, 'rot2': 63, 'depth': 0.089, 'yaw': -15.95, 'datetime': '2018-12-12 11:23:59.020504', 'mgs': 0, 'flw2': 5.37, 'flw1': 2.43, 'flw0': 2.55, 'time': 21.25, 'compass': 25.49, 'pitch': 13.68, 'roll': 8.91}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 11.63, 'state': 'normal', 'rot1': 114, 'rot0': 107, 'rot3': 57, 'rot2': 64, 'depth': 2.301, 'yaw': -12.75, 'datetime': '2018-12-12 11:23:59.228430', 'mgs': 0, 'flw2': 5.6, 'flw1': 1.67, 'flw0': 2.7, 'time': 21.46, 'compass': 28.69, 'pitch': 14.03, 'roll': 9.51}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.81, 'state': 'normal', 'rot1': 116, 'rot0': 110, 'rot3': 58, 'rot2': 65, 'depth': 0.012, 'yaw': -9.57, 'datetime': '2018-12-12 11:23:59.441870', 'mgs': 0, 'flw2': 5.35, 'flw1': 2.67, 'flw0': 2.59, 'time': 21.67, 'compass': 31.87, 'pitch': 14.15, 'roll': 9.45}
{'lipoC2': 7.78, 'temp': 0.0, 'lipoC3S3': 11.8, 'state': 'normal', 'rot1': 118, 'rot0': 114, 'rot3': 59, 'rot2': 66, 'depth': 0.928, 'yaw': -6.45, 'datetime': '2018-12-12 11:23:59.652472', 'mgs': 0, 'flw2': 5.46, 'flw1': 2.34, 'flw0': 2.48, 'time': 21.88, 'compass': 34.99, 'pitch': 14.78, 'roll': 9.09}
{'lipoC2': 7.79, 'temp': 0.0, 'lipoC3S3': 11.83, 'state': 'normal', 'rot1': 121, 'rot0': 117, 'rot3': 59, 'rot2': 66, 'depth': 0.623, 'yaw': -2.8, 'datetime': '2018-12-12 11:23:59.865742', 'mgs': 0, 'flw2': 5.29, 'flw1': 2.11, 'flw0': 2.6, 'time': 22.09, 'compass': 38.64, 'pitch': 15.59, 'roll': 9.22}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 124, 'rot0': 120, 'rot3': 61, 'rot2': 67, 'depth': 0.623, 'yaw': 1.06, 'datetime': '2018-12-12 11:24:00.074013', 'mgs': 0, 'flw2': 5.51, 'flw1': 1.52, 'flw0': 2.84, 'time': 22.3, 'compass': 42.5, 'pitch': 15.99, 'roll': 9.46}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.92, 'state': 'normal', 'rot1': 126, 'rot0': 124, 'rot3': 61, 'rot2': 68, 'depth': 0.851, 'yaw': 4.83, 'datetime': '2018-12-12 11:24:00.286529', 'mgs': 0, 'flw2': 5.69, 'flw1': 1.76, 'flw0': 2.42, 'time': 22.51, 'compass': 46.27, 'pitch': 16.81, 'roll': 9.4}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.85, 'state': 'normal', 'rot1': 129, 'rot0': 127, 'rot3': 62, 'rot2': 69, 'depth': 3.522, 'yaw': 8.45, 'datetime': '2018-12-12 11:24:00.497141', 'mgs': 0, 'flw2': 5.81, 'flw1': 1.85, 'flw0': 3.33, 'time': 22.72, 'compass': 49.89, 'pitch': 17.95, 'roll': 9.17}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.89, 'state': 'normal', 'rot1': 131, 'rot0': 130, 'rot3': 63, 'rot2': 70, 'depth': -0.217, 'yaw': 11.74, 'datetime': '2018-12-12 11:24:00.708960', 'mgs': 0, 'flw2': 5.33, 'flw1': 1.61, 'flw0': 4.58, 'time': 22.93, 'compass': 53.18, 'pitch': 18.69, 'roll': 9.02}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.9, 'state': 'normal', 'rot1': 134, 'rot0': 133, 'rot3': 63, 'rot2': 70, 'depth': 0.623, 'yaw': 13.9, 'datetime': '2018-12-12 11:24:00.918403', 'mgs': 0, 'flw2': 5.22, 'flw1': 1.9, 'flw0': 4.98, 'time': 23.14, 'compass': 55.34, 'pitch': 19.28, 'roll': 8.91}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.75, 'state': 'normal', 'rot1': 138, 'rot0': 137, 'rot3': 64, 'rot2': 71, 'depth': 1.767, 'yaw': 15.17, 'datetime': '2018-12-12 11:24:01.127599', 'mgs': 0, 'flw2': 5.62, 'flw1': 2.7, 'flw0': 4.76, 'time': 23.35, 'compass': 56.61, 'pitch': 19.53, 'roll': 8.76}
{'lipoC2': 7.78, 'temp': 0.0, 'lipoC3S3': 11.61, 'state': 'normal', 'rot1': 140, 'rot0': 140, 'rot3': 65, 'rot2': 72, 'depth': 0.165, 'yaw': 16.21, 'datetime': '2018-12-12 11:24:01.338316', 'mgs': 0, 'flw2': 5.46, 'flw1': 2.2, 'flw0': 4.74, 'time': 23.56, 'compass': 57.65, 'pitch': 19.26, 'roll': 8.64}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.85, 'state': 'normal', 'rot1': 143, 'rot0': 143, 'rot3': 65, 'rot2': 73, 'depth': 1.691, 'yaw': 17.0, 'datetime': '2018-12-12 11:24:01.548750', 'mgs': 0, 'flw2': 5.66, 'flw1': 2.05, 'flw0': 4.94, 'time': 23.77, 'compass': 58.44, 'pitch': 19.12, 'roll': 8.14}
{'lipoC2': 8.01, 'temp': 0.0, 'lipoC3S3': 11.5, 'state': 'normal', 'rot1': 147, 'rot0': 146, 'rot3': 66, 'rot2': 73, 'depth': -0.446, 'yaw': 17.63, 'datetime': '2018-12-12 11:24:01.760587', 'mgs': 0, 'flw2': 5.49, 'flw1': 1.23, 'flw0': 5.0, 'time': 23.98, 'compass': 59.07, 'pitch': 19.64, 'roll': 7.47}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.0, 'state': 'normal', 'rot1': 150, 'rot0': 149, 'rot3': 66, 'rot2': 74, 'depth': 0.317, 'yaw': 18.38, 'datetime': '2018-12-12 11:24:01.971306', 'mgs': 0, 'flw2': 5.16, 'flw1': 2.05, 'flw0': 4.64, 'time': 24.19, 'compass': 59.82, 'pitch': 19.99, 'roll': 7.24}
{'lipoC2': 7.88, 'temp': 0.0, 'lipoC3S3': 11.76, 'state': 'normal', 'rot1': 153, 'rot0': 152, 'rot3': 67, 'rot2': 75, 'depth': 0.546, 'yaw': 19.08, 'datetime': '2018-12-12 11:24:02.181555', 'mgs': 0, 'flw2': 5.32, 'flw1': 2.64, 'flw0': 5.27, 'time': 24.4, 'compass': 60.52, 'pitch': 20.14, 'roll': 7.2}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.83, 'state': 'normal', 'rot1': 157, 'rot0': 156, 'rot3': 68, 'rot2': 76, 'depth': -0.064, 'yaw': 19.76, 'datetime': '2018-12-12 11:24:02.391812', 'mgs': 0, 'flw2': 5.63, 'flw1': 2.31, 'flw0': 5.03, 'time': 24.61, 'compass': 61.2, 'pitch': 20.03, 'roll': 6.85}
{'lipoC2': 7.99, 'temp': 0.0, 'lipoC3S3': 11.51, 'state': 'normal', 'rot1': 160, 'rot0': 159, 'rot3': 68, 'rot2': 77, 'depth': -0.293, 'yaw': 20.6, 'datetime': '2018-12-12 11:24:02.602821', 'mgs': 0, 'flw2': 5.68, 'flw1': 1.58, 'flw0': 5.03, 'time': 24.82, 'compass': 62.05, 'pitch': 19.04, 'roll': 6.41}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.92, 'state': 'normal', 'rot1': 163, 'rot0': 162, 'rot3': 69, 'rot2': 77, 'depth': 0.47, 'yaw': 21.67, 'datetime': '2018-12-12 11:24:02.814479', 'mgs': 0, 'flw2': 5.21, 'flw1': 2.46, 'flw0': 5.36, 'time': 25.03, 'compass': 63.11, 'pitch': 18.4, 'roll': 6.17}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.72, 'state': 'normal', 'rot1': 166, 'rot0': 165, 'rot3': 70, 'rot2': 78, 'depth': -0.217, 'yaw': 22.75, 'datetime': '2018-12-12 11:24:03.025398', 'mgs': 0, 'flw2': 5.38, 'flw1': 2.58, 'flw0': 5.26, 'time': 25.25, 'compass': 64.19, 'pitch': 18.53, 'roll': 5.63}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.72, 'state': 'normal', 'rot1': 170, 'rot0': 168, 'rot3': 70, 'rot2': 79, 'depth': 1.385, 'yaw': 23.61, 'datetime': '2018-12-12 11:24:03.234344', 'mgs': 0, 'flw2': 5.75, 'flw1': 1.82, 'flw0': 5.41, 'time': 25.46, 'compass': 65.05, 'pitch': 18.89, 'roll': 5.04}
{'lipoC2': 7.95, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 173, 'rot0': 171, 'rot3': 71, 'rot2': 80, 'depth': 1.614, 'yaw': 24.61, 'datetime': '2018-12-12 11:24:03.444989', 'mgs': 0, 'flw2': 5.46, 'flw1': 2.67, 'flw0': 5.21, 'time': 25.67, 'compass': 66.05, 'pitch': 19.48, 'roll': 4.93}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.9, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 72, 'rot2': 81, 'depth': 0.317, 'yaw': 25.87, 'datetime': '2018-12-12 11:24:03.656039', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.9, 'flw0': 1.43, 'time': 25.88, 'compass': 67.31, 'pitch': 20.29, 'roll': 5.1}
{'lipoC2': 7.85, 'temp': 0.0, 'lipoC3S3': 11.84, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 72, 'rot2': 81, 'depth': 1.92, 'yaw': 26.66, 'datetime': '2018-12-12 11:24:03.867054', 'mgs': 0, 'flw2': 0.09, 'flw1': 1.73, 'flw0': 0.28, 'time': 26.09, 'compass': 68.1, 'pitch': 19.0, 'roll': 5.23}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 73, 'rot2': 82, 'depth': 1.92, 'yaw': 27.31, 'datetime': '2018-12-12 11:24:04.077941', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.64, 'flw0': 0.0, 'time': 26.3, 'compass': 68.75, 'pitch': 15.65, 'roll': 4.94}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.16, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 73, 'rot2': 83, 'depth': 1.462, 'yaw': 28.12, 'datetime': '2018-12-12 11:24:04.287415', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.38, 'flw0': 0.1, 'time': 26.51, 'compass': 69.57, 'pitch': 13.09, 'roll': 4.75}
{'lipoC2': 7.87, 'temp': 0.0, 'lipoC3S3': 11.73, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 74, 'rot2': 84, 'depth': 0.241, 'yaw': 29.29, 'datetime': '2018-12-12 11:24:04.497178', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.76, 'flw0': 0.0, 'time': 26.72, 'compass': 70.73, 'pitch': 11.45, 'roll': 5.12}
{'lipoC2': 7.94, 'temp': 0.0, 'lipoC3S3': 11.72, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 75, 'rot2': 85, 'depth': 0.699, 'yaw': 30.61, 'datetime': '2018-12-12 11:24:04.707809', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.52, 'flw0': 0.0, 'time': 26.93, 'compass': 72.05, 'pitch': 9.57, 'roll': 5.66}
{'lipoC2': 8.0, 'temp': 0.0, 'lipoC3S3': 11.87, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 75, 'rot2': 85, 'depth': 2.835, 'yaw': 31.95, 'datetime': '2018-12-12 11:24:04.917662', 'mgs': 0, 'flw2': 0.12, 'flw1': 1.73, 'flw0': 0.26, 'time': 27.14, 'compass': 73.39, 'pitch': 7.02, 'roll': 5.74}
{'lipoC2': 7.97, 'temp': 0.0, 'lipoC3S3': 11.73, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 76, 'rot2': 86, 'depth': 0.623, 'yaw': 33.33, 'datetime': '2018-12-12 11:24:05.124213', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.67, 'flw0': 0.0, 'time': 27.35, 'compass': 74.77, 'pitch': 4.8, 'roll': 5.46}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.17, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 77, 'rot2': 87, 'depth': 2.377, 'yaw': 34.97, 'datetime': '2018-12-12 11:24:05.335760', 'mgs': 0, 'flw2': 0.2, 'flw1': 1.67, 'flw0': 0.15, 'time': 27.56, 'compass': 76.41, 'pitch': 4.04, 'roll': 5.12}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.1, 'state': 'normal', 'rot1': 177, 'rot0': 173, 'rot3': 77, 'rot2': 88, 'depth': 0.317, 'yaw': 36.98, 'datetime': '2018-12-12 11:24:05.545416', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.44, 'flw0': 0.29, 'time': 27.77, 'compass': 78.42, 'pitch': 4.85, 'roll': 4.71}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.12, 'state': 'normal', 'rot1': 178, 'rot0': 173, 'rot3': 78, 'rot2': 89, 'depth': 0.089, 'yaw': 39.24, 'datetime': '2018-12-12 11:24:05.757626', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.4, 'flw0': 1.44, 'time': 27.98, 'compass': 80.68, 'pitch': 5.82, 'roll': 3.86}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.9, 'state': 'normal', 'rot1': 180, 'rot0': 173, 'rot3': 79, 'rot2': 89, 'depth': 2.53, 'yaw': 40.54, 'datetime': '2018-12-12 11:24:05.966484', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.43, 'flw0': 2.43, 'time': 28.19, 'compass': 81.98, 'pitch': 6.46, 'roll': 2.67}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 183, 'rot0': 173, 'rot3': 80, 'rot2': 90, 'depth': 0.317, 'yaw': 39.96, 'datetime': '2018-12-12 11:24:06.176214', 'mgs': 0, 'flw2': 0.17, 'flw1': 1.9, 'flw0': 3.33, 'time': 28.4, 'compass': 81.4, 'pitch': 7.89, 'roll': 1.86}
