{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.25, 'datetime': '2018-10-12 14:13:37.799951', 'mgs': 0, 'depth': 2.072, 'time': 1.36, 'pitch': -2.13, 'roll': -18.6}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.47, 'datetime': '2018-10-12 14:13:45.166370', 'mgs': 0, 'depth': 2.148, 'time': 9.36, 'pitch': -2.46, 'roll': -20.87}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.62, 'datetime': '2018-10-12 14:13:45.263497', 'mgs': 0, 'depth': 2.148, 'time': 9.46, 'pitch': -2.56, 'roll': -20.68}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.75, 'datetime': '2018-10-12 14:13:45.359652', 'mgs': 0, 'depth': 2.225, 'time': 9.55, 'pitch': -2.63, 'roll': -20.5}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 5.91, 'datetime': '2018-10-12 14:13:45.459684', 'mgs': 0, 'depth': 2.148, 'time': 9.65, 'pitch': -2.72, 'roll': -20.37}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.02, 'datetime': '2018-10-12 14:13:45.556707', 'mgs': 0, 'depth': 2.225, 'time': 9.75, 'pitch': -2.89, 'roll': -20.27}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.09, 'datetime': '2018-10-12 14:13:45.653723', 'mgs': 0, 'depth': 2.225, 'time': 9.85, 'pitch': -3.07, 'roll': -20.26}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 6.14, 'datetime': '2018-10-12 14:13:45.752310', 'mgs': 1, 'depth': 2.148, 'time': 9.95, 'pitch': -3.22, 'roll': -20.27}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.71, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 14:13:47.273206', 'mgs': 0, 'depth': 2.072, 'time': 1.26, 'pitch': -2.06, 'roll': -20.02}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.13, 'datetime': '2018-10-12 14:13:47.304738', 'mgs': 0, 'depth': 2.072, 'time': 1.36, 'pitch': -2.38, 'roll': -19.98}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.29, 'datetime': '2018-10-12 14:13:47.321978', 'mgs': 0, 'depth': 2.072, 'time': 1.45, 'pitch': -2.68, 'roll': -19.89}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.45, 'datetime': '2018-10-12 14:13:47.399763', 'mgs': 0, 'depth': 2.148, 'time': 1.55, 'pitch': -2.93, 'roll': -19.82}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.56, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.65, 'datetime': '2018-10-12 14:13:47.496396', 'mgs': 0, 'depth': 2.072, 'time': 1.65, 'pitch': -3.17, 'roll': -19.82}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.65, 'rot1': 1, 'rot0': 1, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.88, 'datetime': '2018-10-12 14:13:47.593073', 'mgs': 0, 'depth': 2.072, 'time': 1.74, 'pitch': -3.41, 'roll': -19.57}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 1, 'rot0': 2, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.09, 'datetime': '2018-10-12 14:13:47.689783', 'mgs': 0, 'depth': 2.072, 'time': 1.84, 'pitch': -3.66, 'roll': -19.33}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 2, 'rot0': 3, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.31, 'datetime': '2018-10-12 14:13:47.786480', 'mgs': 0, 'depth': 2.072, 'time': 1.94, 'pitch': -3.95, 'roll': -19.28}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 3, 'rot0': 4, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.42, 'datetime': '2018-10-12 14:13:47.883128', 'mgs': 0, 'depth': 2.148, 'time': 2.03, 'pitch': -4.3, 'roll': -19.2}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 3, 'rot0': 4, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.36, 'datetime': '2018-10-12 14:13:47.981184', 'mgs': 0, 'depth': 2.225, 'time': 2.13, 'pitch': -4.65, 'roll': -18.72}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 4, 'rot0': 5, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 1.1, 'datetime': '2018-10-12 14:13:48.078603', 'mgs': 0, 'depth': 2.225, 'time': 2.23, 'pitch': -5.01, 'roll': -17.69}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 4, 'rot0': 6, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.65, 'datetime': '2018-10-12 14:13:48.175279', 'mgs': 0, 'depth': 2.606, 'time': 2.33, 'pitch': -5.29, 'roll': -16.23}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 5, 'rot0': 7, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.11, 'datetime': '2018-10-12 14:13:48.272944', 'mgs': 0, 'depth': 2.682, 'time': 2.42, 'pitch': -5.45, 'roll': -14.71}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.64, 'rot1': 5, 'rot0': 7, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.61, 'datetime': '2018-10-12 14:13:48.370961', 'mgs': 0, 'depth': 2.606, 'time': 2.52, 'pitch': -5.62, 'roll': -12.78}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.64, 'rot1': 6, 'rot0': 8, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -1.29, 'datetime': '2018-10-12 14:13:48.467629', 'mgs': 0, 'depth': 2.454, 'time': 2.62, 'pitch': -5.73, 'roll': -10.62}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 7, 'rot0': 9, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -1.89, 'datetime': '2018-10-12 14:13:48.564323', 'mgs': 0, 'depth': 2.988, 'time': 2.72, 'pitch': -5.75, 'roll': -8.29}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 8, 'rot0': 10, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -2.33, 'datetime': '2018-10-12 14:13:48.662181', 'mgs': 0, 'depth': 2.759, 'time': 2.81, 'pitch': -5.69, 'roll': -6.3}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 9, 'rot0': 10, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -2.55, 'datetime': '2018-10-12 14:13:48.759031', 'mgs': 0, 'depth': 2.606, 'time': 2.91, 'pitch': -5.48, 'roll': -4.5}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.64, 'rot1': 9, 'rot0': 11, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -2.51, 'datetime': '2018-10-12 14:13:48.855904', 'mgs': 0, 'depth': 2.988, 'time': 3.01, 'pitch': -5.18, 'roll': -3.23}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.64, 'rot1': 10, 'rot0': 11, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': -2.31, 'datetime': '2018-10-12 14:13:48.952923', 'mgs': 0, 'depth': 2.606, 'time': 3.11, 'pitch': -4.9, 'roll': -2.51}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.65, 'rot1': 11, 'rot0': 12, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': -1.92, 'datetime': '2018-10-12 14:13:49.049934', 'mgs': 0, 'depth': 2.454, 'time': 3.2, 'pitch': -4.57, 'roll': -2.07}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.61, 'rot1': 12, 'rot0': 13, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': -1.39, 'datetime': '2018-10-12 14:13:49.146935', 'mgs': 0, 'depth': 2.301, 'time': 3.3, 'pitch': -4.27, 'roll': -1.9}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 13, 'rot0': 13, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': -0.82, 'datetime': '2018-10-12 14:13:49.243978', 'mgs': 0, 'depth': 2.377, 'time': 3.4, 'pitch': -3.99, 'roll': -2.03}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 14, 'rot0': 14, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': -0.07, 'datetime': '2018-10-12 14:13:49.341099', 'mgs': 0, 'depth': 2.301, 'time': 3.49, 'pitch': -3.71, 'roll': -2.55}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 14, 'rot0': 14, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 0.82, 'datetime': '2018-10-12 14:13:49.438053', 'mgs': 0, 'depth': 2.377, 'time': 3.59, 'pitch': -3.48, 'roll': -3.45}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.65, 'rot1': 15, 'rot0': 15, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 1.71, 'datetime': '2018-10-12 14:13:49.535984', 'mgs': 0, 'depth': 2.301, 'time': 3.69, 'pitch': -3.31, 'roll': -4.51}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 16, 'rot0': 16, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 2.63, 'datetime': '2018-10-12 14:13:49.634275', 'mgs': 0, 'depth': 2.225, 'time': 3.79, 'pitch': -3.12, 'roll': -5.72}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 17, 'rot0': 16, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 3.44, 'datetime': '2018-10-12 14:13:49.732294', 'mgs': 0, 'depth': 2.301, 'time': 3.89, 'pitch': -2.93, 'roll': -6.74}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.63, 'rot1': 17, 'rot0': 17, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 4.14, 'datetime': '2018-10-12 14:13:49.829317', 'mgs': 0, 'depth': 2.225, 'time': 3.98, 'pitch': -2.72, 'roll': -7.52}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 18, 'rot0': 18, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 4.56, 'datetime': '2018-10-12 14:13:49.926895', 'mgs': 0, 'depth': 2.225, 'time': 4.08, 'pitch': -2.61, 'roll': -8.11}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 19, 'rot0': 19, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 4.78, 'datetime': '2018-10-12 14:13:50.025208', 'mgs': 0, 'depth': 2.606, 'time': 4.18, 'pitch': -2.57, 'roll': -8.83}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.68, 'rot1': 19, 'rot0': 19, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 4.79, 'datetime': '2018-10-12 14:13:50.123391', 'mgs': 0, 'depth': 2.225, 'time': 4.28, 'pitch': -2.64, 'roll': -9.63}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 20, 'rot0': 20, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 4.61, 'datetime': '2018-10-12 14:13:50.220467', 'mgs': 0, 'depth': 2.225, 'time': 4.37, 'pitch': -2.83, 'roll': -10.36}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 20, 'rot0': 21, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 4.26, 'datetime': '2018-10-12 14:13:50.317718', 'mgs': 0, 'depth': 2.301, 'time': 4.47, 'pitch': -3.09, 'roll': -11.01}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 21, 'rot0': 22, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 3.85, 'datetime': '2018-10-12 14:13:50.416079', 'mgs': 0, 'depth': 2.225, 'time': 4.57, 'pitch': -3.3, 'roll': -11.48}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 22, 'rot0': 23, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 3.58, 'datetime': '2018-10-12 14:13:50.513071', 'mgs': 0, 'depth': 2.377, 'time': 4.67, 'pitch': -3.2, 'roll': -11.81}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 22, 'rot0': 23, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 4.22, 'datetime': '2018-10-12 14:13:50.610126', 'mgs': 0, 'depth': 2.454, 'time': 4.76, 'pitch': -2.47, 'roll': -11.52}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 23, 'rot0': 24, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 6.09, 'datetime': '2018-10-12 14:13:50.707938', 'mgs': 0, 'depth': 2.454, 'time': 4.86, 'pitch': -1.04, 'roll': -10.56}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 23, 'rot0': 25, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 9.53, 'datetime': '2018-10-12 14:13:50.806221', 'mgs': 0, 'depth': 2.759, 'time': 4.96, 'pitch': 1.52, 'roll': -9.12}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 24, 'rot0': 26, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': 13.91, 'datetime': '2018-10-12 14:13:50.903313', 'mgs': 0, 'depth': 2.759, 'time': 5.06, 'pitch': 4.89, 'roll': -7.62}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.6, 'rot1': 24, 'rot0': 26, 'rot3': 3, 'rot2': 3, 'state': 'normal', 'yaw': 18.04, 'datetime': '2018-10-12 14:13:51.000470', 'mgs': 0, 'depth': 2.454, 'time': 5.15, 'pitch': 8.26, 'roll': -6.57}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.6, 'rot1': 25, 'rot0': 27, 'rot3': 3, 'rot2': 4, 'state': 'normal', 'yaw': 20.81, 'datetime': '2018-10-12 14:13:51.097401', 'mgs': 0, 'depth': 2.454, 'time': 5.25, 'pitch': 10.47, 'roll': -6.02}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 25, 'rot0': 28, 'rot3': 3, 'rot2': 4, 'state': 'normal', 'yaw': 22.93, 'datetime': '2018-10-12 14:13:51.194474', 'mgs': 0, 'depth': 2.53, 'time': 5.35, 'pitch': 11.96, 'roll': -5.78}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 26, 'rot0': 29, 'rot3': 3, 'rot2': 4, 'state': 'normal', 'yaw': 24.18, 'datetime': '2018-10-12 14:13:51.291598', 'mgs': 0, 'depth': 2.53, 'time': 5.45, 'pitch': 12.59, 'roll': -5.92}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.6, 'rot1': 27, 'rot0': 29, 'rot3': 3, 'rot2': 4, 'state': 'normal', 'yaw': 24.75, 'datetime': '2018-10-12 14:13:51.389499', 'mgs': 0, 'depth': 2.606, 'time': 5.54, 'pitch': 12.44, 'roll': -6.36}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.64, 'rot1': 27, 'rot0': 30, 'rot3': 4, 'rot2': 4, 'state': 'normal', 'yaw': 24.93, 'datetime': '2018-10-12 14:13:51.487874', 'mgs': 0, 'depth': 2.911, 'time': 5.64, 'pitch': 11.65, 'roll': -7.12}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.56, 'rot1': 28, 'rot0': 31, 'rot3': 4, 'rot2': 5, 'state': 'normal', 'yaw': 24.78, 'datetime': '2018-10-12 14:13:51.585938', 'mgs': 0, 'depth': 2.53, 'time': 5.74, 'pitch': 10.28, 'roll': -8.03}
{'lipoC2': 7.75, 'temp': 23.44, 'lipoC3S3': 11.59, 'rot1': 28, 'rot0': 32, 'rot3': 4, 'rot2': 5, 'state': 'normal', 'yaw': 24.38, 'datetime': '2018-10-12 14:13:51.683022', 'mgs': 0, 'depth': 2.835, 'time': 5.84, 'pitch': 8.53, 'roll': -8.87}
{'lipoC2': 7.76, 'temp': 23.44, 'lipoC3S3': 11.65, 'rot1': 29, 'rot0': 32, 'rot3': 5, 'rot2': 6, 'state': 'normal', 'yaw': 23.79, 'datetime': '2018-10-12 14:13:51.780403', 'mgs': 0, 'depth': 2.606, 'time': 5.94, 'pitch': 6.51, 'roll': -9.56}
{'lipoC2': 7.75, 'temp': 23.44, 'lipoC3S3': 11.64, 'rot1': 29, 'rot0': 33, 'rot3': 5, 'rot2': 6, 'state': 'normal', 'yaw': 23.1, 'datetime': '2018-10-12 14:13:51.878661', 'mgs': 0, 'depth': 2.759, 'time': 6.03, 'pitch': 4.57, 'roll': -10.03}
{'lipoC2': 7.75, 'temp': 23.31, 'lipoC3S3': 11.65, 'rot1': 30, 'rot0': 34, 'rot3': 6, 'rot2': 7, 'state': 'normal', 'yaw': 22.17, 'datetime': '2018-10-12 14:13:51.976764', 'mgs': 0, 'depth': 2.682, 'time': 6.13, 'pitch': 2.36, 'roll': -10.46}
{'lipoC2': 7.76, 'temp': 23.31, 'lipoC3S3': 11.6, 'rot1': 30, 'rot0': 35, 'rot3': 6, 'rot2': 7, 'state': 'normal', 'yaw': 21.09, 'datetime': '2018-10-12 14:13:52.073908', 'mgs': 0, 'depth': 2.682, 'time': 6.23, 'pitch': 0.26, 'roll': -10.77}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 31, 'rot0': 36, 'rot3': 7, 'rot2': 8, 'state': 'normal', 'yaw': 19.88, 'datetime': '2018-10-12 14:13:52.171229', 'mgs': 0, 'depth': 2.988, 'time': 6.33, 'pitch': -1.68, 'roll': -10.84}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.58, 'rot1': 31, 'rot0': 36, 'rot3': 7, 'rot2': 8, 'state': 'normal', 'yaw': 18.7, 'datetime': '2018-10-12 14:13:52.271371', 'mgs': 0, 'depth': 2.682, 'time': 6.43, 'pitch': -3.26, 'roll': -10.65}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 32, 'rot0': 37, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': 17.27, 'datetime': '2018-10-12 14:13:52.371383', 'mgs': 0, 'depth': 3.064, 'time': 6.52, 'pitch': -4.81, 'roll': -10.23}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 33, 'rot0': 38, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': 15.76, 'datetime': '2018-10-12 14:13:52.468292', 'mgs': 0, 'depth': 2.988, 'time': 6.62, 'pitch': -6.09, 'roll': -9.73}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 33, 'rot0': 39, 'rot3': 9, 'rot2': 10, 'state': 'normal', 'yaw': 14.32, 'datetime': '2018-10-12 14:13:52.565862', 'mgs': 0, 'depth': 2.682, 'time': 6.72, 'pitch': -6.98, 'roll': -9.3}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.64, 'rot1': 34, 'rot0': 40, 'rot3': 9, 'rot2': 10, 'state': 'normal', 'yaw': 12.65, 'datetime': '2018-10-12 14:13:52.660793', 'mgs': 0, 'depth': 3.217, 'time': 6.81, 'pitch': -7.71, 'roll': -8.86}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.65, 'rot1': 34, 'rot0': 40, 'rot3': 9, 'rot2': 11, 'state': 'normal', 'yaw': 10.92, 'datetime': '2018-10-12 14:13:52.756886', 'mgs': 0, 'depth': 2.682, 'time': 6.91, 'pitch': -8.16, 'roll': -8.37}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.69, 'rot1': 34, 'rot0': 41, 'rot3': 10, 'rot2': 11, 'state': 'normal', 'yaw': 9.19, 'datetime': '2018-10-12 14:13:52.857884', 'mgs': 0, 'depth': 2.759, 'time': 7.01, 'pitch': -8.33, 'roll': -7.85}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 34, 'rot0': 41, 'rot3': 10, 'rot2': 11, 'state': 'normal', 'yaw': 7.74, 'datetime': '2018-10-12 14:13:52.955341', 'mgs': 0, 'depth': 2.682, 'time': 7.11, 'pitch': -8.19, 'roll': -7.72}
{'lipoC2': 7.75, 'temp': 23.56, 'lipoC3S3': 11.59, 'rot1': 34, 'rot0': 41, 'rot3': 10, 'rot2': 11, 'state': 'normal', 'yaw': 6.19, 'datetime': '2018-10-12 14:13:53.052798', 'mgs': 0, 'depth': 2.988, 'time': 7.2, 'pitch': -7.85, 'roll': -8.01}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.47, 'rot1': 35, 'rot0': 41, 'rot3': 11, 'rot2': 12, 'state': 'normal', 'yaw': 4.58, 'datetime': '2018-10-12 14:13:53.150265', 'mgs': 0, 'depth': 3.217, 'time': 7.3, 'pitch': -7.35, 'roll': -8.84}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.38, 'rot1': 36, 'rot0': 43, 'rot3': 11, 'rot2': 12, 'state': 'normal', 'yaw': 2.42, 'datetime': '2018-10-12 14:13:53.248519', 'mgs': 0, 'depth': 2.53, 'time': 7.4, 'pitch': -7.2, 'roll': -9.19}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.46, 'rot1': 37, 'rot0': 44, 'rot3': 12, 'rot2': 13, 'state': 'normal', 'yaw': -1.11, 'datetime': '2018-10-12 14:13:53.347322', 'mgs': 0, 'depth': 2.606, 'time': 7.5, 'pitch': -7.74, 'roll': -8.72}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.34, 'rot1': 38, 'rot0': 46, 'rot3': 13, 'rot2': 14, 'state': 'normal', 'yaw': -5.61, 'datetime': '2018-10-12 14:13:53.446032', 'mgs': 0, 'depth': 2.606, 'time': 7.6, 'pitch': -8.9, 'roll': -7.66}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.55, 'rot1': 40, 'rot0': 47, 'rot3': 13, 'rot2': 14, 'state': 'normal', 'yaw': -10.25, 'datetime': '2018-10-12 14:13:53.543398', 'mgs': 0, 'depth': 3.064, 'time': 7.7, 'pitch': -10.16, 'roll': -6.45}
{'lipoC2': 7.76, 'temp': 23.63, 'lipoC3S3': 11.48, 'rot1': 41, 'rot0': 48, 'rot3': 14, 'rot2': 15, 'state': 'normal', 'yaw': -14.16, 'datetime': '2018-10-12 14:13:53.640913', 'mgs': 0, 'depth': 3.293, 'time': 7.79, 'pitch': -10.98, 'roll': -5.27}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.43, 'rot1': 42, 'rot0': 49, 'rot3': 14, 'rot2': 16, 'state': 'normal', 'yaw': -16.82, 'datetime': '2018-10-12 14:13:53.739197', 'mgs': 0, 'depth': 2.911, 'time': 7.89, 'pitch': -11.24, 'roll': -4.38}
{'lipoC2': 7.75, 'temp': 23.63, 'lipoC3S3': 11.51, 'rot1': 44, 'rot0': 50, 'rot3': 15, 'rot2': 16, 'state': 'normal', 'yaw': -18.95, 'datetime': '2018-10-12 14:13:53.837894', 'mgs': 0, 'depth': 2.988, 'time': 7.99, 'pitch': -11.15, 'roll': -3.52}
{'lipoC2': 7.75, 'temp': 23.38, 'lipoC3S3': 11.48, 'rot1': 45, 'rot0': 52, 'rot3': 15, 'rot2': 17, 'state': 'normal', 'yaw': -20.44, 'datetime': '2018-10-12 14:13:53.936679', 'mgs': 0, 'depth': 2.988, 'time': 8.09, 'pitch': -10.76, 'roll': -2.74}
{'lipoC2': 7.75, 'temp': 23.38, 'lipoC3S3': 11.56, 'rot1': 47, 'rot0': 53, 'rot3': 16, 'rot2': 17, 'state': 'normal', 'yaw': -21.4, 'datetime': '2018-10-12 14:13:54.034183', 'mgs': 0, 'depth': 3.217, 'time': 8.19, 'pitch': -10.09, 'roll': -2.08}
{'lipoC2': 7.76, 'temp': 23.94, 'lipoC3S3': 11.48, 'rot1': 48, 'rot0': 54, 'rot3': 16, 'rot2': 18, 'state': 'normal', 'yaw': -21.89, 'datetime': '2018-10-12 14:13:54.131375', 'mgs': 0, 'depth': 4.132, 'time': 8.28, 'pitch': -9.2, 'roll': -1.6}
{'lipoC2': 7.76, 'temp': 23.94, 'lipoC3S3': 11.38, 'rot1': 49, 'rot0': 55, 'rot3': 17, 'rot2': 19, 'state': 'normal', 'yaw': -22.09, 'datetime': '2018-10-12 14:13:54.229705', 'mgs': 0, 'depth': 3.064, 'time': 8.38, 'pitch': -8.25, 'roll': -1.27}
{'lipoC2': 7.76, 'temp': 23.94, 'lipoC3S3': 11.46, 'rot1': 51, 'rot0': 57, 'rot3': 17, 'rot2': 19, 'state': 'normal', 'yaw': -22.03, 'datetime': '2018-10-12 14:13:54.328511', 'mgs': 0, 'depth': 3.064, 'time': 8.48, 'pitch': -7.26, 'roll': -1.01}
