{'lipoC2': 7.92, 'temp': 24.75, 'lipoC3S3': 11.98, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.06, 'datetime': '2018-10-12 13:33:07.654850', 'mgs': 0, 'depth': 2.072, 'time': 1.26, 'pitch': -4.26, 'roll': -5.25}
{'lipoC2': 7.92, 'temp': 24.81, 'lipoC3S3': 11.98, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.02, 'datetime': '2018-10-12 13:33:16.547847', 'mgs': 0, 'depth': 1.843, 'time': 1.46, 'pitch': -2.84, 'roll': -4.24}
{'lipoC2': 7.92, 'temp': 24.75, 'lipoC3S3': 11.9, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': -0.12, 'datetime': '2018-10-12 13:33:16.638715', 'mgs': 0, 'depth': 1.92, 'time': 1.55, 'pitch': -2.83, 'roll': -4.44}
{'lipoC2': 7.93, 'temp': 24.75, 'lipoC3S3': 11.84, 'rot1': 0, 'rot0': 0, 'rot3': 1, 'rot2': 1, 'state': 'normal', 'yaw': -0.19, 'datetime': '2018-10-12 13:33:16.738548', 'mgs': 0, 'depth': 2.377, 'time': 1.65, 'pitch': -2.84, 'roll': -4.44}
{'lipoC2': 7.92, 'temp': 24.81, 'lipoC3S3': 11.83, 'rot1': 1, 'rot0': 1, 'rot3': 1, 'rot2': 2, 'state': 'normal', 'yaw': -0.23, 'datetime': '2018-10-12 13:33:16.835228', 'mgs': 0, 'depth': 1.92, 'time': 1.75, 'pitch': -2.79, 'roll': -3.58}
{'lipoC2': 7.92, 'temp': 24.81, 'lipoC3S3': 11.84, 'rot1': 2, 'rot0': 2, 'rot3': 2, 'rot2': 2, 'state': 'normal', 'yaw': -0.36, 'datetime': '2018-10-12 13:33:16.932634', 'mgs': 0, 'depth': 1.843, 'time': 1.84, 'pitch': -2.66, 'roll': -2.49}
{'lipoC2': 7.92, 'temp': 24.75, 'lipoC3S3': 11.71, 'rot1': 3, 'rot0': 3, 'rot3': 2, 'rot2': 3, 'state': 'normal', 'yaw': -0.21, 'datetime': '2018-10-12 13:33:17.028456', 'mgs': 0, 'depth': 1.767, 'time': 1.94, 'pitch': -2.33, 'roll': -1.6}
{'lipoC2': 7.92, 'temp': 24.75, 'lipoC3S3': 11.79, 'rot1': 4, 'rot0': 4, 'rot3': 3, 'rot2': 4, 'state': 'normal', 'yaw': 0.23, 'datetime': '2018-10-12 13:33:17.125127', 'mgs': 0, 'depth': 1.767, 'time': 2.04, 'pitch': -1.76, 'roll': -0.58}
{'lipoC2': 7.92, 'temp': 24.75, 'lipoC3S3': 11.85, 'rot1': 5, 'rot0': 6, 'rot3': 4, 'rot2': 4, 'state': 'normal', 'yaw': 0.55, 'datetime': '2018-10-12 13:33:17.221994', 'mgs': 0, 'depth': 1.767, 'time': 2.13, 'pitch': -1.33, 'roll': -0.05}
{'lipoC2': 7.92, 'temp': 24.75, 'lipoC3S3': 11.75, 'rot1': 6, 'rot0': 7, 'rot3': 4, 'rot2': 5, 'state': 'normal', 'yaw': 0.71, 'datetime': '2018-10-12 13:33:17.318526', 'mgs': 0, 'depth': 1.767, 'time': 2.23, 'pitch': -1.24, 'roll': 0.15}
{'lipoC2': 7.91, 'temp': 24.75, 'lipoC3S3': 11.8, 'rot1': 7, 'rot0': 8, 'rot3': 5, 'rot2': 5, 'state': 'normal', 'yaw': 0.83, 'datetime': '2018-10-12 13:33:17.415318', 'mgs': 0, 'depth': 1.843, 'time': 2.33, 'pitch': -1.43, 'roll': 0.26}
{'lipoC2': 7.92, 'temp': 24.81, 'lipoC3S3': 11.85, 'rot1': 8, 'rot0': 9, 'rot3': 5, 'rot2': 6, 'state': 'normal', 'yaw': 0.87, 'datetime': '2018-10-12 13:33:17.512193', 'mgs': 0, 'depth': 1.767, 'time': 2.42, 'pitch': -1.75, 'roll': 0.35}
{'lipoC2': 7.92, 'temp': 24.81, 'lipoC3S3': 11.85, 'rot1': 10, 'rot0': 10, 'rot3': 6, 'rot2': 7, 'state': 'normal', 'yaw': 0.86, 'datetime': '2018-10-12 13:33:17.609224', 'mgs': 0, 'depth': 1.767, 'time': 2.52, 'pitch': -2.21, 'roll': 0.53}
{'lipoC2': 7.92, 'temp': 24.81, 'lipoC3S3': 11.88, 'rot1': 11, 'rot0': 11, 'rot3': 6, 'rot2': 7, 'state': 'normal', 'yaw': 0.94, 'datetime': '2018-10-12 13:33:17.706146', 'mgs': 0, 'depth': 2.835, 'time': 2.62, 'pitch': -2.6, 'roll': 0.75}
{'lipoC2': 7.92, 'temp': 24.75, 'lipoC3S3': 11.84, 'rot1': 12, 'rot0': 12, 'rot3': 7, 'rot2': 8, 'state': 'normal', 'yaw': 1.07, 'datetime': '2018-10-12 13:33:17.803678', 'mgs': 0, 'depth': 1.92, 'time': 2.72, 'pitch': -2.84, 'roll': 0.94}
