{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.76, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.0, 'datetime': '2018-10-12 14:07:40.941119', 'mgs': 0, 'depth': 2.225, 'time': 1.26, 'pitch': -0.3, 'roll': -6.85}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.73, 'rot1': 41, 'rot0': 42, 'rot3': 5, 'rot2': 6, 'state': 'normal', 'yaw': 2.79, 'datetime': '2018-10-12 14:07:49.912575', 'mgs': 0, 'depth': 2.759, 'time': 5.83, 'pitch': -1.66, 'roll': 2.69}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.73, 'rot1': 41, 'rot0': 42, 'rot3': 5, 'rot2': 6, 'state': 'normal', 'yaw': 2.92, 'datetime': '2018-10-12 14:07:50.009511', 'mgs': 0, 'depth': 2.682, 'time': 5.93, 'pitch': -1.66, 'roll': 2.48}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.6, 'rot1': 41, 'rot0': 42, 'rot3': 6, 'rot2': 6, 'state': 'normal', 'yaw': 3.02, 'datetime': '2018-10-12 14:07:50.106556', 'mgs': 0, 'depth': 2.835, 'time': 6.03, 'pitch': -1.67, 'roll': 1.74}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.43, 'rot1': 42, 'rot0': 42, 'rot3': 6, 'rot2': 7, 'state': 'normal', 'yaw': 3.1, 'datetime': '2018-10-12 14:07:50.205125', 'mgs': 0, 'depth': 2.682, 'time': 6.13, 'pitch': -1.5, 'roll': 0.71}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.58, 'rot1': 43, 'rot0': 44, 'rot3': 6, 'rot2': 7, 'state': 'normal', 'yaw': 2.74, 'datetime': '2018-10-12 14:07:50.304090', 'mgs': 0, 'depth': 3.598, 'time': 6.22, 'pitch': -1.24, 'roll': 0.13}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.6, 'rot1': 44, 'rot0': 46, 'rot3': 7, 'rot2': 8, 'state': 'normal', 'yaw': 1.89, 'datetime': '2018-10-12 14:07:50.400473', 'mgs': 0, 'depth': 2.911, 'time': 6.32, 'pitch': -0.96, 'roll': 0.39}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.44, 'rot1': 45, 'rot0': 47, 'rot3': 7, 'rot2': 9, 'state': 'normal', 'yaw': 0.66, 'datetime': '2018-10-12 14:07:50.497407', 'mgs': 0, 'depth': 2.759, 'time': 6.42, 'pitch': -0.77, 'roll': 1.05}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.5, 'rot1': 46, 'rot0': 49, 'rot3': 8, 'rot2': 9, 'state': 'normal', 'yaw': -0.71, 'datetime': '2018-10-12 14:07:50.595604', 'mgs': 0, 'depth': 4.132, 'time': 6.52, 'pitch': -0.64, 'roll': 1.66}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.5, 'rot1': 47, 'rot0': 50, 'rot3': 8, 'rot2': 10, 'state': 'normal', 'yaw': -2.42, 'datetime': '2018-10-12 14:07:50.694079', 'mgs': 0, 'depth': 2.911, 'time': 6.62, 'pitch': -0.55, 'roll': 2.15}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.56, 'rot1': 48, 'rot0': 52, 'rot3': 9, 'rot2': 10, 'state': 'normal', 'yaw': -4.26, 'datetime': '2018-10-12 14:07:50.791350', 'mgs': 0, 'depth': 3.064, 'time': 6.71, 'pitch': -0.47, 'roll': 2.57}
{'lipoC2': 7.77, 'temp': 23.25, 'lipoC3S3': 11.6, 'rot1': 50, 'rot0': 53, 'rot3': 9, 'rot2': 11, 'state': 'normal', 'yaw': -5.59, 'datetime': '2018-10-12 14:07:50.888463', 'mgs': 0, 'depth': 2.835, 'time': 6.81, 'pitch': -0.41, 'roll': 2.97}
{'lipoC2': 7.77, 'temp': 23.25, 'lipoC3S3': 11.51, 'rot1': 51, 'rot0': 54, 'rot3': 10, 'rot2': 12, 'state': 'normal', 'yaw': -6.29, 'datetime': '2018-10-12 14:07:50.986535', 'mgs': 0, 'depth': 2.682, 'time': 6.91, 'pitch': -0.37, 'roll': 3.39}
{'lipoC2': 7.77, 'temp': 23.25, 'lipoC3S3': 11.56, 'rot1': 53, 'rot0': 55, 'rot3': 10, 'rot2': 12, 'state': 'normal', 'yaw': -6.57, 'datetime': '2018-10-12 14:07:51.083947', 'mgs': 0, 'depth': 3.903, 'time': 7.01, 'pitch': -0.23, 'roll': 3.9}
{'lipoC2': 7.78, 'temp': 24.0, 'lipoC3S3': 11.44, 'rot1': 54, 'rot0': 56, 'rot3': 11, 'rot2': 13, 'state': 'normal', 'yaw': -6.52, 'datetime': '2018-10-12 14:07:51.181300', 'mgs': 0, 'depth': 3.217, 'time': 7.1, 'pitch': -0.01, 'roll': 4.44}
{'lipoC2': 7.77, 'temp': 24.0, 'lipoC3S3': 11.59, 'rot1': 55, 'rot0': 58, 'rot3': 11, 'rot2': 13, 'state': 'normal', 'yaw': -6.21, 'datetime': '2018-10-12 14:07:51.278658', 'mgs': 0, 'depth': 3.674, 'time': 7.2, 'pitch': 0.36, 'roll': 4.95}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.55, 'rot1': 57, 'rot0': 59, 'rot3': 12, 'rot2': 14, 'state': 'normal', 'yaw': -5.79, 'datetime': '2018-10-12 14:07:51.376108', 'mgs': 0, 'depth': 4.285, 'time': 7.3, 'pitch': 0.76, 'roll': 5.37}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.48, 'rot1': 58, 'rot0': 60, 'rot3': 12, 'rot2': 15, 'state': 'normal', 'yaw': -5.16, 'datetime': '2018-10-12 14:07:51.473465', 'mgs': 0, 'depth': 3.445, 'time': 7.4, 'pitch': 1.2, 'roll': 5.75}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.58, 'rot1': 60, 'rot0': 61, 'rot3': 13, 'rot2': 15, 'state': 'normal', 'yaw': -4.42, 'datetime': '2018-10-12 14:07:51.570921', 'mgs': 0, 'depth': 4.361, 'time': 7.49, 'pitch': 1.55, 'roll': 6.05}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.54, 'rot1': 61, 'rot0': 62, 'rot3': 13, 'rot2': 16, 'state': 'normal', 'yaw': -3.69, 'datetime': '2018-10-12 14:07:51.668491', 'mgs': 0, 'depth': 4.666, 'time': 7.59, 'pitch': 1.77, 'roll': 6.23}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.51, 'rot1': 63, 'rot0': 64, 'rot3': 14, 'rot2': 16, 'state': 'normal', 'yaw': -2.85, 'datetime': '2018-10-12 14:07:51.765977', 'mgs': 0, 'depth': 3.598, 'time': 7.69, 'pitch': 1.95, 'roll': 6.25}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.59, 'rot1': 64, 'rot0': 65, 'rot3': 14, 'rot2': 17, 'state': 'normal', 'yaw': -1.97, 'datetime': '2018-10-12 14:07:51.863332', 'mgs': 0, 'depth': 3.827, 'time': 7.79, 'pitch': 2.1, 'roll': 6.08}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.54, 'rot1': 66, 'rot0': 66, 'rot3': 15, 'rot2': 18, 'state': 'normal', 'yaw': -1.04, 'datetime': '2018-10-12 14:07:51.960766', 'mgs': 0, 'depth': 4.437, 'time': 7.88, 'pitch': 2.23, 'roll': 5.76}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.5, 'rot1': 67, 'rot0': 67, 'rot3': 15, 'rot2': 18, 'state': 'normal', 'yaw': -0.13, 'datetime': '2018-10-12 14:07:52.059013', 'mgs': 0, 'depth': 3.674, 'time': 7.98, 'pitch': 2.3, 'roll': 5.4}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.5, 'rot1': 68, 'rot0': 69, 'rot3': 16, 'rot2': 19, 'state': 'normal', 'yaw': 1.0, 'datetime': '2018-10-12 14:07:52.157738', 'mgs': 0, 'depth': 3.674, 'time': 8.08, 'pitch': 2.37, 'roll': 4.99}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.47, 'rot1': 70, 'rot0': 70, 'rot3': 16, 'rot2': 19, 'state': 'normal', 'yaw': 2.2, 'datetime': '2018-10-12 14:07:52.256535', 'mgs': 0, 'depth': 3.674, 'time': 8.18, 'pitch': 2.43, 'roll': 4.62}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.56, 'rot1': 71, 'rot0': 72, 'rot3': 17, 'rot2': 20, 'state': 'normal', 'yaw': 3.17, 'datetime': '2018-10-12 14:07:52.354010', 'mgs': 0, 'depth': 3.369, 'time': 8.28, 'pitch': 2.51, 'roll': 4.4}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.26, 'rot1': 73, 'rot0': 74, 'rot3': 17, 'rot2': 21, 'state': 'normal', 'yaw': 3.84, 'datetime': '2018-10-12 14:07:52.451371', 'mgs': 0, 'depth': 4.285, 'time': 8.38, 'pitch': 2.56, 'roll': 4.34}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.58, 'rot1': 74, 'rot0': 75, 'rot3': 18, 'rot2': 21, 'state': 'normal', 'yaw': 4.25, 'datetime': '2018-10-12 14:07:52.549559', 'mgs': 0, 'depth': 4.132, 'time': 8.47, 'pitch': 2.57, 'roll': 4.38}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.56, 'rot1': 75, 'rot0': 77, 'rot3': 18, 'rot2': 22, 'state': 'normal', 'yaw': 4.23, 'datetime': '2018-10-12 14:07:52.648252', 'mgs': 0, 'depth': 4.056, 'time': 8.57, 'pitch': 2.55, 'roll': 4.43}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.5, 'rot1': 76, 'rot0': 78, 'rot3': 19, 'rot2': 22, 'state': 'normal', 'yaw': 3.76, 'datetime': '2018-10-12 14:07:52.746583', 'mgs': 0, 'depth': 4.666, 'time': 8.67, 'pitch': 2.44, 'roll': 4.47}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.43, 'rot1': 77, 'rot0': 80, 'rot3': 19, 'rot2': 23, 'state': 'normal', 'yaw': 2.94, 'datetime': '2018-10-12 14:07:52.844010', 'mgs': 0, 'depth': 3.903, 'time': 8.77, 'pitch': 2.31, 'roll': 4.6}
{'lipoC2': 7.76, 'temp': 23.56, 'lipoC3S3': 11.56, 'rot1': 78, 'rot0': 81, 'rot3': 20, 'rot2': 24, 'state': 'normal', 'yaw': 1.85, 'datetime': '2018-10-12 14:07:52.941443', 'mgs': 0, 'depth': 4.819, 'time': 8.86, 'pitch': 2.2, 'roll': 4.77}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.56, 'rot1': 80, 'rot0': 83, 'rot3': 20, 'rot2': 24, 'state': 'normal', 'yaw': 0.66, 'datetime': '2018-10-12 14:07:53.040029', 'mgs': 0, 'depth': 4.895, 'time': 8.96, 'pitch': 2.05, 'roll': 5.01}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.51, 'rot1': 81, 'rot0': 85, 'rot3': 21, 'rot2': 25, 'state': 'normal', 'yaw': -0.8, 'datetime': '2018-10-12 14:07:53.137440', 'mgs': 0, 'depth': 3.979, 'time': 9.06, 'pitch': 1.82, 'roll': 5.42}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 81, 'rot0': 85, 'rot3': 21, 'rot2': 25, 'state': 'normal', 'yaw': -2.09, 'datetime': '2018-10-12 14:07:57.191969', 'mgs': 0, 'depth': 3.751, 'time': 9.16, 'pitch': 1.56, 'roll': 5.87}
{'lipoC2': 7.77, 'temp': 23.44, 'lipoC3S3': 11.59, 'rot1': 81, 'rot0': 85, 'rot3': 21, 'rot2': 25, 'state': 'normal', 'yaw': -3.21, 'datetime': '2018-10-12 14:07:57.209908', 'mgs': 0, 'depth': 4.285, 'time': 9.26, 'pitch': 1.22, 'roll': 5.69}
{'lipoC2': 7.77, 'temp': 23.44, 'lipoC3S3': 11.64, 'rot1': 81, 'rot0': 85, 'rot3': 22, 'rot2': 26, 'state': 'normal', 'yaw': -4.07, 'datetime': '2018-10-12 14:07:57.241982', 'mgs': 0, 'depth': 4.056, 'time': 9.35, 'pitch': 0.79, 'roll': 5.07}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 22, 'rot2': 27, 'state': 'normal', 'yaw': -4.94, 'datetime': '2018-10-12 14:07:57.251505', 'mgs': 0, 'depth': 4.208, 'time': 9.45, 'pitch': 0.26, 'roll': 4.07}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.61, 'rot1': 81, 'rot0': 85, 'rot3': 23, 'rot2': 27, 'state': 'normal', 'yaw': -5.77, 'datetime': '2018-10-12 14:07:57.271036', 'mgs': 0, 'depth': 3.979, 'time': 9.55, 'pitch': -0.23, 'roll': 2.89}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 23, 'rot2': 28, 'state': 'normal', 'yaw': -6.44, 'datetime': '2018-10-12 14:07:57.278884', 'mgs': 0, 'depth': 3.903, 'time': 9.65, 'pitch': -0.67, 'roll': 1.73}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 24, 'rot2': 28, 'state': 'normal', 'yaw': -7.08, 'datetime': '2018-10-12 14:07:57.298058', 'mgs': 0, 'depth': 4.132, 'time': 9.74, 'pitch': -1.06, 'roll': 0.41}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.63, 'rot1': 81, 'rot0': 85, 'rot3': 24, 'rot2': 29, 'state': 'normal', 'yaw': -7.64, 'datetime': '2018-10-12 14:07:57.305903', 'mgs': 0, 'depth': 3.827, 'time': 9.84, 'pitch': -1.31, 'roll': -0.86}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 24, 'rot2': 30, 'state': 'normal', 'yaw': -8.12, 'datetime': '2018-10-12 14:07:57.325096', 'mgs': 0, 'depth': 3.751, 'time': 9.94, 'pitch': -1.48, 'roll': -2.02}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.61, 'rot1': 81, 'rot0': 85, 'rot3': 25, 'rot2': 30, 'state': 'normal', 'yaw': -8.51, 'datetime': '2018-10-12 14:07:57.332923', 'mgs': 0, 'depth': 3.751, 'time': 10.04, 'pitch': -1.58, 'roll': -2.94}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.63, 'rot1': 81, 'rot0': 85, 'rot3': 25, 'rot2': 31, 'state': 'normal', 'yaw': -8.9, 'datetime': '2018-10-12 14:07:57.352154', 'mgs': 0, 'depth': 3.674, 'time': 10.14, 'pitch': -1.65, 'roll': -3.79}
{'lipoC2': 7.77, 'temp': 23.63, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 26, 'rot2': 32, 'state': 'normal', 'yaw': -9.27, 'datetime': '2018-10-12 14:07:57.359938', 'mgs': 0, 'depth': 3.903, 'time': 10.23, 'pitch': -1.7, 'roll': -4.45}
{'lipoC2': 7.77, 'temp': 23.63, 'lipoC3S3': 11.61, 'rot1': 81, 'rot0': 85, 'rot3': 26, 'rot2': 32, 'state': 'normal', 'yaw': -9.63, 'datetime': '2018-10-12 14:07:57.379108', 'mgs': 0, 'depth': 3.598, 'time': 10.33, 'pitch': -1.76, 'roll': -4.97}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 27, 'rot2': 33, 'state': 'normal', 'yaw': -10.01, 'datetime': '2018-10-12 14:07:57.386947', 'mgs': 0, 'depth': 3.445, 'time': 10.43, 'pitch': -1.79, 'roll': -5.37}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 27, 'rot2': 33, 'state': 'normal', 'yaw': -10.35, 'datetime': '2018-10-12 14:07:57.406166', 'mgs': 0, 'depth': 3.674, 'time': 10.53, 'pitch': -1.82, 'roll': -5.57}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 28, 'rot2': 34, 'state': 'normal', 'yaw': -10.73, 'datetime': '2018-10-12 14:07:57.414010', 'mgs': 0, 'depth': 3.674, 'time': 10.63, 'pitch': -1.85, 'roll': -5.59}
{'lipoC2': 7.77, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 28, 'rot2': 35, 'state': 'normal', 'yaw': -11.07, 'datetime': '2018-10-12 14:07:57.433171', 'mgs': 0, 'depth': 3.598, 'time': 10.73, 'pitch': -1.82, 'roll': -5.38}
{'lipoC2': 7.77, 'temp': 23.63, 'lipoC3S3': 11.61, 'rot1': 81, 'rot0': 85, 'rot3': 28, 'rot2': 35, 'state': 'normal', 'yaw': -11.39, 'datetime': '2018-10-12 14:07:57.441168', 'mgs': 0, 'depth': 3.369, 'time': 10.82, 'pitch': -1.77, 'roll': -5.03}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.63, 'rot1': 81, 'rot0': 85, 'rot3': 29, 'rot2': 36, 'state': 'normal', 'yaw': -11.7, 'datetime': '2018-10-12 14:07:57.460382', 'mgs': 0, 'depth': 2.911, 'time': 10.92, 'pitch': -1.75, 'roll': -4.63}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.63, 'rot1': 81, 'rot0': 85, 'rot3': 29, 'rot2': 36, 'state': 'normal', 'yaw': -11.98, 'datetime': '2018-10-12 14:07:57.468218', 'mgs': 0, 'depth': 2.988, 'time': 11.02, 'pitch': -1.77, 'roll': -4.28}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 30, 'rot2': 37, 'state': 'normal', 'yaw': -12.27, 'datetime': '2018-10-12 14:07:57.487591', 'mgs': 0, 'depth': 2.988, 'time': 11.11, 'pitch': -1.79, 'roll': -3.91}
{'lipoC2': 7.77, 'temp': 23.69, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 30, 'rot2': 38, 'state': 'normal', 'yaw': -12.53, 'datetime': '2018-10-12 14:07:57.495435', 'mgs': 0, 'depth': 3.064, 'time': 11.21, 'pitch': -1.79, 'roll': -3.48}
{'lipoC2': 7.77, 'temp': 23.69, 'lipoC3S3': 11.61, 'rot1': 81, 'rot0': 85, 'rot3': 31, 'rot2': 38, 'state': 'normal', 'yaw': -12.75, 'datetime': '2018-10-12 14:07:57.514623', 'mgs': 0, 'depth': 2.911, 'time': 11.31, 'pitch': -1.76, 'roll': -3.04}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 31, 'rot2': 39, 'state': 'normal', 'yaw': -13.01, 'datetime': '2018-10-12 14:07:57.522286', 'mgs': 0, 'depth': 2.759, 'time': 11.41, 'pitch': -1.67, 'roll': -2.59}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 31, 'rot2': 39, 'state': 'normal', 'yaw': -13.25, 'datetime': '2018-10-12 14:07:57.541256', 'mgs': 0, 'depth': 2.988, 'time': 11.51, 'pitch': -1.57, 'roll': -2.24}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.63, 'rot1': 81, 'rot0': 85, 'rot3': 32, 'rot2': 40, 'state': 'normal', 'yaw': -13.46, 'datetime': '2018-10-12 14:07:57.548622', 'mgs': 0, 'depth': 2.606, 'time': 11.6, 'pitch': -1.49, 'roll': -2.01}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 32, 'rot2': 41, 'state': 'normal', 'yaw': -13.61, 'datetime': '2018-10-12 14:07:57.567357', 'mgs': 0, 'depth': 2.53, 'time': 11.7, 'pitch': -1.44, 'roll': -1.83}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 33, 'rot2': 41, 'state': 'normal', 'yaw': -13.77, 'datetime': '2018-10-12 14:07:57.574761', 'mgs': 0, 'depth': 2.682, 'time': 11.8, 'pitch': -1.44, 'roll': -1.59}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 81, 'rot0': 85, 'rot3': 33, 'rot2': 42, 'state': 'normal', 'yaw': -13.92, 'datetime': '2018-10-12 14:07:57.593516', 'mgs': 0, 'depth': 2.377, 'time': 11.9, 'pitch': -1.44, 'roll': -1.29}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 81, 'rot0': 85, 'rot3': 34, 'rot2': 43, 'state': 'normal', 'yaw': -14.08, 'datetime': '2018-10-12 14:07:57.600917', 'mgs': 0, 'depth': 2.301, 'time': 11.99, 'pitch': -1.41, 'roll': -0.93}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 34, 'rot2': 43, 'state': 'normal', 'yaw': -14.23, 'datetime': '2018-10-12 14:07:57.619622', 'mgs': 0, 'depth': 2.148, 'time': 12.09, 'pitch': -1.28, 'roll': -0.65}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 35, 'rot2': 44, 'state': 'normal', 'yaw': -14.38, 'datetime': '2018-10-12 14:07:57.626981', 'mgs': 0, 'depth': 2.454, 'time': 12.19, 'pitch': -1.04, 'roll': -0.48}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.61, 'rot1': 81, 'rot0': 85, 'rot3': 35, 'rot2': 44, 'state': 'normal', 'yaw': -14.51, 'datetime': '2018-10-12 14:07:57.645641', 'mgs': 0, 'depth': 2.301, 'time': 12.29, 'pitch': -0.77, 'roll': -0.59}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 36, 'rot2': 45, 'state': 'normal', 'yaw': -14.61, 'datetime': '2018-10-12 14:07:57.652966', 'mgs': 0, 'depth': 1.996, 'time': 12.39, 'pitch': -0.55, 'roll': -1.02}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 81, 'rot0': 85, 'rot3': 36, 'rot2': 46, 'state': 'normal', 'yaw': -14.75, 'datetime': '2018-10-12 14:07:57.671590', 'mgs': 0, 'depth': 2.148, 'time': 12.48, 'pitch': -0.49, 'roll': -1.72}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 81, 'rot0': 85, 'rot3': 37, 'rot2': 46, 'state': 'normal', 'yaw': -14.94, 'datetime': '2018-10-12 14:07:57.678877', 'mgs': 0, 'depth': 2.072, 'time': 12.58, 'pitch': -0.59, 'roll': -2.6}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 37, 'rot2': 47, 'state': 'normal', 'yaw': -15.09, 'datetime': '2018-10-12 14:07:57.697487', 'mgs': 0, 'depth': 1.92, 'time': 12.68, 'pitch': -0.8, 'roll': -3.29}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 37, 'rot2': 48, 'state': 'normal', 'yaw': -15.19, 'datetime': '2018-10-12 14:07:57.704989', 'mgs': 0, 'depth': 2.225, 'time': 12.78, 'pitch': -1.03, 'roll': -3.67}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.64, 'rot1': 81, 'rot0': 85, 'rot3': 38, 'rot2': 48, 'state': 'normal', 'yaw': -15.32, 'datetime': '2018-10-12 14:07:57.723691', 'mgs': 0, 'depth': 1.996, 'time': 12.88, 'pitch': -1.2, 'roll': -3.77}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.67, 'rot1': 81, 'rot0': 85, 'rot3': 38, 'rot2': 49, 'state': 'normal', 'yaw': -15.49, 'datetime': '2018-10-12 14:07:57.731025', 'mgs': 0, 'depth': 1.996, 'time': 12.98, 'pitch': -1.27, 'roll': -3.76}
{'lipoC2': 7.77, 'temp': 23.56, 'lipoC3S3': 11.68, 'rot1': 81, 'rot0': 85, 'rot3': 39, 'rot2': 50, 'state': 'normal', 'yaw': -15.67, 'datetime': '2018-10-12 14:07:57.749634', 'mgs': 0, 'depth': 1.92, 'time': 13.07, 'pitch': -1.29, 'roll': -3.75}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.65, 'rot1': 81, 'rot0': 85, 'rot3': 39, 'rot2': 50, 'state': 'normal', 'yaw': -15.87, 'datetime': '2018-10-12 14:07:57.757011', 'mgs': 0, 'depth': 2.301, 'time': 13.17, 'pitch': -1.3, 'roll': -3.84}
{'lipoC2': 7.78, 'temp': 23.56, 'lipoC3S3': 11.61, 'rot1': 82, 'rot0': 86, 'rot3': 40, 'rot2': 51, 'state': 'normal', 'yaw': -15.91, 'datetime': '2018-10-12 14:07:57.775703', 'mgs': 0, 'depth': 1.996, 'time': 13.27, 'pitch': -1.23, 'roll': -4.03}
{'lipoC2': 7.77, 'temp': 23.63, 'lipoC3S3': 11.67, 'rot1': 83, 'rot0': 87, 'rot3': 40, 'rot2': 51, 'state': 'normal', 'yaw': -15.39, 'datetime': '2018-10-12 14:07:57.783061', 'mgs': 0, 'depth': 2.072, 'time': 13.36, 'pitch': -1.0, 'roll': -4.12}
{'lipoC2': 7.77, 'temp': 23.63, 'lipoC3S3': 11.65, 'rot1': 84, 'rot0': 88, 'rot3': 41, 'rot2': 52, 'state': 'normal', 'yaw': -14.3, 'datetime': '2018-10-12 14:07:57.801748', 'mgs': 0, 'depth': 2.072, 'time': 13.46, 'pitch': -0.65, 'roll': -3.96}
{'lipoC2': 7.77, 'temp': 23.63, 'lipoC3S3': 11.65, 'rot1': 84, 'rot0': 89, 'rot3': 41, 'rot2': 52, 'state': 'normal', 'yaw': -12.72, 'datetime': '2018-10-12 14:07:57.809047', 'mgs': 0, 'depth': 1.996, 'time': 13.56, 'pitch': -0.24, 'roll': -3.58}
{'lipoC2': 7.77, 'temp': 23.5, 'lipoC3S3': 11.69, 'rot1': 85, 'rot0': 89, 'rot3': 41, 'rot2': 53, 'state': 'normal', 'yaw': -10.94, 'datetime': '2018-10-12 14:07:57.827701', 'mgs': 0, 'depth': 1.92, 'time': 13.66, 'pitch': 0.11, 'roll': -3.17}
{'lipoC2': 7.78, 'temp': 23.5, 'lipoC3S3': 11.68, 'rot1': 86, 'rot0': 90, 'rot3': 41, 'rot2': 53, 'state': 'normal', 'yaw': -8.59, 'datetime': '2018-10-12 14:07:57.835046', 'mgs': 0, 'depth': 2.301, 'time': 13.76, 'pitch': 0.49, 'roll': -2.72}
